numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
837;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-08-15
837;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-08-15
837;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-08-15
839;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;0;2024-09-06
839;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2024-09-06
840;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.comprasparana.pr.gov.br;11785;2024-11-27
843;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-07-11
843;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11689;2024-07-11
843;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br/licitacoes;;2024-07-11
844;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11770;2024-11-01
846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11716;2024-08-19
846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-08-19
846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-07-23
846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-08-19
846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-07-23
846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-07-23
846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-08-19
846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11697;2024-07-23
847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11742;2024-09-24
847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.bemparana.com.br/;;2024-09-24
848;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2024-11-07
848;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;folha de londrina;0;2024-11-07
849;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;0;2024-07-24
849;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2024-07-24
850;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uepg.br/producao/pro-reitorias/proad/dimapa/new/licitacao/licit_publicada.php;;2024-07-22
850;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11696;2024-07-22
850;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-07-22
853;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11691;2024-07-15
854;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11698;2024-07-24
855;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11908;2025-06-09
856;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;11690;2024-07-12
857;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;11690;2024-07-12
858;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2024-07-30
858;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;0;2024-07-30
859;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2024-08-29
859;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;0;2024-08-29
860;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;folha de londrina;0;2024-08-16
860;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2024-08-16
861;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11691;2024-07-15
863;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11691;2024-07-15
864;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11769;2024-10-31
865;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11691;2024-07-15
866;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;;2024-10-18
867;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;WWW.DIOE.PR.GOV.BR;;2024-09-17
867;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;;2024-11-26
869;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11694;2024-07-18
870;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.folhadelondrina.com.br/digital;;2024-07-16
870;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11693;2024-07-16
871;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11812;2025-01-14
871;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-09-24
871;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-11-01
871;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL GAZETA DO PARANÁ;;2025-01-14
873;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11693;2024-07-17
874;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-08-15
874;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11714;2024-08-15
874;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-08-15
874;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-08-15
877;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11723;2024-08-28
877;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11724;2024-08-29
877;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal do ônibus;;2024-08-28
878;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11714;2024-08-15
878;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-08-15
878;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-08-15
878;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-08-15
879;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11895;2025-05-21
880;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11696;2024-07-22
881;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.comprasparana.pr.gov.br;11722;2024-08-27
881;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;;2024-09-20
882;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11742;2024-09-24
887;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.licitacoes-e.com.br;;2024-07-18
887;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.transparencia.pr.gov.br;;2024-07-18
887;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.teatroguaira.pr.gov.br;;2024-07-18
887;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;DIOE-PR;;2024-07-18
887;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.comprasparana.pr.gov.br;;2024-07-18
890;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;0;2024-08-16
890;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2024-08-16
890;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2024-07-31
890;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;0;2024-07-31
891;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11742;2024-09-23
891;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11731;2024-09-09
892;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11731;2024-09-09
895;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br/;;2024-09-04
895;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11728;2024-09-04
897;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11695;2024-07-19
898;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11695;2024-07-19
899;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11657;2024-05-24
900;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11693;2024-07-17
901;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11695;2024-07-19
902;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-10-08
906;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11661;2024-06-03
908;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11698;2024-07-24
910;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11755;2024-10-11
910;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Do Ônibus;;2024-10-11
912;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11702;2024-07-30
913;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-07-31
915;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11698;2024-07-24
917;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.pncp.gov.br;;2024-10-23
918;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-07-23
918;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;83075;2024-07-23
919;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11825;2025-01-31
921;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.pncp.gov.br;;2024-10-03
924;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;;2024-10-17
925;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-07-25
925;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-08-23
927;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.in.gov.br/servicos/diario-oficial-da-uniao;184;2024-09-23
927;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;EDITORAGLOBONEGOCIOS.COM.BR;;2024-09-23
927;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11741;2024-09-23
927;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br/?d=1;;2024-09-23
928;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11916;2025-06-23
929;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/;11711;2024-08-12
929;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/;11721;2024-08-26
930;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-08-20
930;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11717;2024-08-20
931;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11699;2024-07-25
932;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br;;2024-07-25
932;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-07-25
932;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11699;2024-07-25
935;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11887;2025-05-09
936;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11723;2024-08-28
936;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-08-28
937;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11699;2024-07-25
938;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11824;2025-01-30
939;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11702;2024-07-30
941;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-07-26
941;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br/licitacoes;;2024-07-29
941;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11700;2024-07-26
945;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-07-31
946;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11762;2024-10-22
947;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11755;2024-10-11
948;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11724;2024-08-29
950;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11702;2024-07-30
952;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2024-07-29
952;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11701;2024-07-29
952;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2024-07-27
952;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=2024&status=todos&pagina=1;;2024-07-29
953;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11702;2024-07-30
954;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11711;2024-08-12
954;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-08-12
954;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-08-12
954;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-08-12
955;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11707;2024-08-06
956;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-07-29
956;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.comprasparana.pr.gov.br;;2024-07-29
956;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.transparencia.pr.gov.br;;2024-07-29
956;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.teatroguaira.pr.gov.br;;2024-07-29
956;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.licitacoes-e.com.br;;2024-07-29
958;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2024-07-30
958;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2024-07-30
958;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11702;2024-07-30
958;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=2024&status=todos&pagina=1;;2024-07-30
960;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11707;2024-08-06
960;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11702;2024-07-30
961;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11703;2024-07-31
