numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
70;2021;Pregão Eletrônico;Homologado;MEDICAMENTOS - DEMANDA JUDICIAL 01;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-11;;Menor Preço;1416876.92;1297616.00;2021-03-22;2021-04-28;http://www.licitacoes-e.com.br - ID.: 860449;;173073739;
71;2021;Pregão Eletrônico;Homologado;Prestação de serviços de 420.000 (quatrocentas e vinte mil) licenças de acesso à Plataforma Educacional de Língua Inglesa, no modelo Software as a Service (SaaS), em lote único, como recurso pedagógico, com foco no desenvolvimento da compreensão e produção oral, escrita e leitura fluente em língua Inglesa, incluindo entonação, pronúncia e gramática do nível elementar ao avançado. Conforme especificações contidas no Termo de Referência (Anexo I do Edital Licitatório).;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;22780800.00;12902400.00;2021-04-13;2021-06-09;www.licitacoes-e.com.br;;169941912;24 Mês(es)
72;2021;Pregão Eletrônico;Homologado;Contratação de empresa para fornecimento, de Solução Multiprocessada com Virtualização de Servidores incluindo a aquisição de 02 (dois) Servidores Multiprocessados de tecnologia RISC 64 bits de alta disponibilidade, serviços de instalação, configuração, ativação e migração, suporte-técnico eventual on-site ou remoto de 160 horas e garantia por 60 (sessenta) meses 24x7;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;1194000.00;987540.00;2021-06-01;2021-10-26;;;172623824;
73;2021;Pregão Eletrônico;Homologado;"AQUISIÇÃO DE CAIXAS PLÁSTICAS, BANDEJAS E CESTOS PARA ACONDICIONAMENTO,
MANUSEIO E TRANSPORTE ADEQUADO DE MATERIAIS MÉDICO HOSPITALARES E
MEDICAMENTOS,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;75310.80;57389.84;2021-03-08;2021-03-16;www.bll.org.br.;;170189353;
74;2021;Pregão Eletrônico;Homologado;HORTIFRUTIGRANJEIROS PARA CURITIBA, REGIÃO METROPOLITANA E LITORAL;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-30;;Maior Desconto;1889518.45;0.09;2021-04-23;2021-05-06;www.licitacoes-e.com.br - ID 866010;;173230010;
75;2021;Pregão Eletrônico;Fracassado;AQUISIÇÃO DE 01 Placa Eletrônica Principal para substituição em Centrífuga Refrigerada Thermo Sorvall RC3BP+, série: 2.153.707, Patrimônio: 100.002.153.707 para atender demanda administrativa do Hemonúcleo Umuarama/12RS. ;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;34500.00;;2021-02-22;;licitacoes-e.com.br;856772;169196974;
76;2021;Pregão Eletrônico;Homologado;Prestação de serviço de 150.000 (cento e cinquenta mil) acessos,  no modelo SaaS, à Plataforma Educacional Gamificada  de matemática,  relacionada à conteúdos curriculares do 6º ano do Ensino Fundamental, para utilização como recurso pedagógico no processo ensino-aprendizagem, disponibilizada a estudantes matriculados na rede pública de ensino do Estado do Paraná, professores da disciplina de matemática, vinculados a Rede, gestores escolares e técnicos pedagógicos.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;9252000.00;7488000.00;2021-04-16;2021-06-29;www.licitacoes-e.com.br;;169709890;24 Mês(es)
77;2021;Pregão Eletrônico;Homologado;CURATIVOS ESPECIAIS - DEMANDA JUDICIAL;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-04-12;;Menor Preço;13615817.00;11164964.40;2021-03-25;2021-04-07;www.licitacoes-e.com.br ID 860004;;166946859;
78;2021;Pregão Eletrônico;Homologado;Locação de Grupo Gerador de 500KVA, carenado 220/127V;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-04-11;;Menor Preço;552000.00;540000.00;2022-03-03;2022-04-07;www.licitacoes-e.com.br;;169946752;12 Mês(es)
79;2021;Pregão Eletrônico;Fracassado;Contratação de empresa para prestar serviços de manutenção viária nas vias de acesso do Portode Paranaguá, incluindo fornecimento de materiais, mão de obra  e  equipamentos,  executadossobdemanda  por  meio  de Sistemade Registro de PreçosSRP, pelo prazo de 12 meses;APPA-Administração dos Portos de Paranaguá e Antonina;Sim;;;Menor Preço;;;2021-02-25;;www.licitacoes-e.com.br;;166083354;
80;2021;Pregão Eletrônico;Homologado;REFIL DE PURIFICADOR DE ÁGUA;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-19;;Menor Preço;339456.00;253033.88;2021-04-19;2021-05-12;http://www.licitacoes-e.com.br ;;173057610;
81;2021;Pregão Eletrônico;Homologado;MEDICAMENTOS - DEMANDA JUDICIAL 04;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-04-28;;Menor Preço;2150529.12;1579374.00;2021-03-10;2021-04-14;www.licitacoes-e.com.br;;173240791;
82;2021;Pregão Eletrônico;Homologado;Registro de Preços, por um período de 12 meses, para futura e eventual aquisição de MEDICAMENTOS - DEMANDA JUDICIAL 05;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-19;;Menor Preço;533457.96;310356.00;2021-03-18;2021-05-11;www.licitacoes-e.com.br;;173265786;
83;2021;Pregão Eletrônico;Homologado;ENTREGA E COLETA RÁPIDAS DE DOCUMENTOS E PEQUENOS OBJETOS POR MOTOFRETISTA EM CURITIBA E REGIÃO METROPOLITANA;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;57737.14;37211.40;2021-03-31;2021-04-16;www.licitacoes-e.com.br - ID 862031;;172434380;12 Mês(es)
84;2021;Pregão Eletrônico;Homologado;Contratação de empresa especializada para fornecimento de combustível de aviação (JET A1) sob demanda, para a Divisão de Transporte Aéreo da Casa Militar - DTA, para fornecimento no Aeroporto de Foz do Iguaçu/PR, com entregas parceladas, pelo período de 12 (doze) meses, conforme especificações contidas no Edital e seus Anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;215064.00;195000.00;2021-03-04;2021-03-23;www.licitacoes-e.com.br;;172943985;
85;2021;Pregão Eletrônico;Homologado;"Contratação de empresa especializada para ministrar treinamento de reciclagem e treinamento inicial (instrução teórica e simulação prática de voo) para 04 (quatro) e 02 (dois) servidores, respectivamente, referente à aeronave BEECHCRAFT KING AIR 350, equipada com aviônicos COLLINS PRO LINE 21, conforme especificações contidas no Edital e seus Anexos.
";CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;754293.50;752000.00;2021-04-05;2021-04-19;www.licitacoes-e.com.br;;172879314;
86;2021;Pregão Eletrônico;Homologado;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE PAPEL PARA IMPRESSORA LASER NO FORMATO A4 (210 X 297MM) 90 G/M² BRANCO EMBALADO EM PACOTE COM 500 FOLHAS PARA A CELEPAR pelo período de 12 (doze) meses, com fornecimento futuro, parcelado e eventual, conforme especificações relacionadas neste Termo de Referência e seus Anexos.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Sim;2022-05-18;;Menor Preço;557600.00;425408.00;2021-03-18;2021-04-14;www.licitacoes-e.com.br;;173129130;
87;2021;Pregão Eletrônico;Homologado;SERINGAS, LANCETAS E DOSADORES DESCARTÁVEIS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-07-05;;Menor Preço;6546822.33;3426199.81;2021-05-27;2021-06-24;www.licitacoes-e.com.br;;171362636;
88;2021;Pregão Eletrônico;Homologado;Alimentação Escolar - óleo de soja refinado;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-06-15;;Menor Preço;7056000.00;7020000.00;2021-04-29;2021-06-11;www.licitacoes-e.com.br;;173481853;
89;2021;Pregão Eletrônico;Homologado;LOCAÇÃO DE 1 (um) GRUPO GERADOR DE ENERGIA,;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;65250.00;52200.00;2021-03-09;2021-03-17;www.bll.org.br.;;172153011;1 Ano(s)
90;2021;Pregão Eletrônico;Homologado; Medicamentos  PSD;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-04;;Menor Preço;87232426.00;52017116.00;2021-04-06;2021-04-29;http://www.licitacoes-e.com.br - ID.: 862867;;173295839;
91;2021;Pregão Eletrônico;Homologado;OVOS DE GALINHA destinado ao Programa de Alimentação Escolar, Colégios Estaduais Agrícolas e Florestal e demais estabelecimentos de ensino vinculados à Secretaria de Estado da Educação do Paraná;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-25;;Menor Preço;23590000.00;20814000.00;2021-04-26;2021-05-20;www.licitacoes-e.com.br - ID 865895;;173258739;
93;2021;Pregão Eletrônico;Cancelado;Seguro Patrimonial;ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;34491.67;;2021-03-30;;www.licitaçoes-e.com.br;;012318620202;
94;2021;Pregão Eletrônico;Homologado;SCALPS COM DISPOSITIVOS DE SEGURANÇA, CATETERES COM DISPOSITIVO DE SEGURANÇA E CURATIVOS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-08-17;;Menor Preço;3756908.60;2078004.40;2021-05-25;2021-08-06;www.licitacoes-e.com.br;;171411297;
95;2021;Pregão Eletrônico;Homologado;Contratação de empresa, em lote único, para prestação de serviços de manutenção, assistência e suporte técnico para equipamentos de rede (switches), marca JUNIPER, por 36 (trinta e seis) meses.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;91851.12;86400.00;2021-04-15;2021-05-04;www.licitacoes-e.com.br;;173145705;36 Mês(es)
96;2021;Pregão Eletrônico;Homologado;Contratação de empresa para prestação de Serviço Telefônico Fixo Comutado (STFC), disponibilizando linhas telefônicas fixas do tipo tronco para o prédio sede da CELEPAR, obedecendo as regras de portabilidade e também conforme especificações técnicas, condições, quantidades e detalhamentos contidos no Termo de Referência.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;343609.00;153909.00;2021-04-13;2021-04-29;www.licitacoes-e.com.br;;172834051;
97;2021;Pregão Eletrônico;Cancelado;Aquisição de frascos antissépticos;ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;513397.60;;2021-03-30;;www.licitaçoes-e.com.br;;02080552020;
98;2021;Pregão Eletrônico;Homologado;BOLSA DE TRANSFERÊNCIA DE 300 ML;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-23;;Menor Preço;96000.00;47250.00;2021-04-28;2021-05-13;www.licitacoes-e.com.br - ID 865599;;172841090;
99;2021;Pregão Eletrônico;Homologado;Aquisição de MATERIAIS DIVERSOS, para continuidade de tratamento dos pacientes acolhidos por força de Ordem Judicial.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;2134973.32;538242.81;2021-03-17;2021-04-14;www.licitacoes-e.com.br;;159918327;
100;2021;Pregão Eletrônico;Homologado;Contratação de 1 (um) posto de eletricista 40h semanais com seus respectivos insumos tais como: equipamentos, materiais, EPI´s e uniforme, para realização de serviço de manutenção elétrica preventiva e corretiva para atender a Secretaria de Estado da Comunicação Social e da Cultura e suas Unidades.;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;80891.64;79949.63;2021-07-13;2021-08-31;http://www.licitacoes-e.com.br - ID.: 880739;;167305431;12 Mês(es)
101;2021;Pregão Eletrônico;Homologado;"contratação de empresa(s) especializada(s) nos serviços de Calibração RBC (Rede Brasileira de Calibração) dos equipamentos de laboratório CDME: Câmaras térmicas (estufas); Termômetros; Micropipetas (monocanal e multicanal); Capelas de Exaustão de Gases; Cabines de Segurança Biológica; Fluxos Laminares; Balanças; Alcoômetro e pHmetro, por empresas acreditadas pelo Inmetro, para atendimento das demandas das áreas animal, vegetal e de biologia molecular por um período de doze meses, conforme especificações do Termo de Referência 025/2020  GLAB, ANEXO I do Edital 001/2021.";ADAPAR-Agência de Defesa Agropecuária do Paraná;Não;;;Menor Preço;71380.22;42650.00;2021-03-04;2021-03-22;www.licitacoes-e.com.br;;168935897;
102;2021;Pregão Eletrônico;Homologado;MEDICAMENTOS - DEMANDA JUDICIAL 03;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-11;;Menor Preço;660707.20;370735.80;2021-03-25;2021-04-29;www.licitacoes-e.com.br;;173211201;
104;2021;Pregão Eletrônico;Homologado;Aquisição de MEDICAMENTOS negativados pelo CEMEPAR;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;1529234.98;550791.69;2021-03-05;2021-03-12;www.bll.org.br.;;172554024;
105;2021;Pregão Eletrônico;Homologado;O presente certame tem como objetivo a contratação, através de Registro de Preços, para  aquisição e fornecimento de máscaras de proteção contra a COVID-19 aos funcionários desta administração, e máscaras de proteção facial Face Shields para os Agentes da UASP e Guardas Portuários que realizam os testes de etilômetro, conforme especificações do item 03 do Termo de Referência, onde constam justificativas, especificações e demais condições, pelo  prazo de 12 (doze) meses em sistema de registro de preços, conforme Edital, Termo de Referência e demais anexos.;APPA-Administração dos Portos de Paranaguá e Antonina;Sim;2022-05-03;;Menor Preço;79401.00;19369.99;2021-03-09;2021-03-30;www.licitacoes-e.com.br;;172810586;
106;2021;Pregão Eletrônico;Homologado;Aquisição de Formulário Contínuo Braille, para impressão de livros do Programa Nacional do Livro Didático  PNLD para atender os estudantes cegos, matriculados na Rede Pública Estadual de Ensino do Estado do Paraná.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;41900.00;13900.00;2021-09-16;2021-10-27;www.licitacoes-e.com.br;;171388155;
107;2021;Pregão Eletrônico;Homologado;Contratação de empresa especializada para prestação de serviços de auditoria independente do processo adotado pela Secretaria de Estado da Fazenda do Paraná para a realização dos sorteios eletrônicos no Programa Nota Paraná.;REPR-Receita Estadual do Paraná (Antigo CRE);Não;;;Menor Preço;385176.60;145500.00;2021-04-08;2021-04-28;http://www.licitacoes-e.com.br;;170877420;30 Mês(es)
108;2021;Pregão Eletrônico;Homologado;COLCHÃO CAIXA DE OVO E COLCHÃO PNEUMÁTICO COM SISTEMA DE PRESSÃO ALTERNADA;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-06-29;;Menor Preço;259680.00;186200.00;2021-05-19;2021-06-25;www.licitacoes-e.com.br;;173373058;
109;2021;Pregão Eletrônico;Homologado;Prestação de serviços de impressão de Provas de Avaliação Diagnóstica PROVA PARANÁ  1ª Edição de 2021, a ser aplicada a todos os estudantes do 5º ano do Ensino Fundamental, nas disciplinas da Matriz de Referência disponibilizadas pela SEED, na rede pública estadual e municipal.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;169491.66;122034.00;2021-03-29;2021-04-08;www.licitacoes-e.com.br;;170251032;1 Parcela(s) - Empreitada/Global
110;2021;Pregão Eletrônico;Homologado;Óculos de Proteção Solar, Protetor solar corporal e protetor solar labial ;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-11-11;;Menor Preço;3928602.26;2260852.06;2021-09-29;2021-11-09;www.licitacoes-e.com.br - ID. nº 896132;;173047835;
111;2021;Pregão Eletrônico;Homologado;Uniformes para os Colégios Cívico-Militares;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-08-01;;Menor Preço;69825000.00;45643025.00;2021-06-24;2021-07-28;http://www.licitacoes-e.com.br - ID.: 875470;;172498965;
112;2021;Pregão Eletrônico;Homologado;conjuntos para aluno tamanho 6  adulto (mesa e cadeira), conjuntos para aluno tamanho 4  infantil (mesa e cadeira), mesas acessíveis para pessoa portadora de cadeira de rodas  PCR e mesas para reunião com tomadas de energia (funcionais);DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-07-14;;Menor Preço;27438400.00;21992540.00;2021-05-05;2021-07-05;www.licitacoes-e.com.br;;172308929;
113;2021;Pregão Eletrônico;Fracassado;Contratação de empresa especializada para reparos na 67ª Ciretran, sita à Rua Princesa Izabel, nº 158, no Município de Santo Antônio do Sudoeste, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;;;2021-05-14;;www.licitacoes-e.com.br;;169984450;
114;2021;Pregão Eletrônico;Homologado;Medicamentos  PSD;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-20;;Menor Preço;11579220.00;63180.00;2021-04-09;2021-05-13;www.licitacoes-e.com.br -  ID 862543;;173513844;
115;2021;Pregão Eletrônico;Homologado;MEDICAMENTOS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-06-27;;Menor Preço;15186302.00;14458452.00;2021-05-20;2021-06-18;;;173472617;
116;2021;Pregão Eletrônico;Homologado;AQUISIÇÃO DE SERINGA DE 1ML.;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;50090.70;44266.20;2021-03-11;2021-03-26;www.bll.org.br.;;172863981;
