numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
32;2020;Pregão Eletrônico;Homologado;Registro de Preços para futura aquisição de materiais e equipamentos do Convênio 840332/2016 PROEXT.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;119744.40;78818.69;2020-02-12;2020-03-10;www.licitacoes-e.com.br;;162578030;
33;2020;Pregão Eletrônico;Fracassado;Boroscópio - Equipamento de Inspeção Visual;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;;;Menor Preço;49106.33;;2020-04-02;;http://www.licitacoes-e.com.br - ID 808556;;163415607;
34;2020;Pregão Eletrônico;Homologado;Contratação  de  empresa  para  prestação  de  serviços  de  manutenção  preventiva  e  corretiva,  com fornecimento  de  peças,  acessórios  e laudos  laboratoriais  de  análise  da  qualidade  do  ar  para  os Aparelhos  de  Climatização  do  Hospital  Regional  do  Litoral  ;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;610899.00;267469.92;2020-02-11;2020-03-04;http://www.licitacoes-e.com.br/aop/index.jsp;;161304085;12 Mês(es)
35;2020;Pregão Eletrônico;Homologado;Aquisição de JALECOS;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;84701.00;46363.23;2020-02-11;2020-05-20;http://www.licitacoes-e.com.br/aop/index.jsp;;162538608;
36;2020;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS PARA ELABORAÇÃO, REVISÃO CONTÁBIL E PERÍCIA CONTÁBIL DE CÁLCULOS JUDICIAIS EM AÇÕES TRABALHISTAS PARA ARBITRAMENTO E PROVISÃO PARA CONTINGÊNCIAS PASSIVAS. ;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;881778.33;102000.00;2020-02-14;2020-03-24;https://www.licitacoes-e.com.br;;161402192;
37;2020;Pregão Eletrônico;Homologado;Contratação de empresa para o fornecimento de forro em painéis de fibra mineral, conforme quantitativo e especificações contidas neste Edital e no Anexo I(Termo de Referência).;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;2819.67;6500.00;2020-02-14;2020-03-24;https://www.licitacoes-e.com.br;;160010614;
38;2020;Pregão Eletrônico;Homologado;Aquisição parcelada, por meio de Registro de Preços, de mobiliário de escritório, conforme disposto no item 2 do Edital.;TCEPR-Tribunal do Contas do Estado do Paraná;Sim;2021-05-11;;Menor Preço;482381.59;276812.15;2020-02-17;2020-04-23;www.comprasgovernamentais.gov.br;;86053619;
39;2020;Pregão Eletrônico;Homologado;Contratação de empresa especializada na prestação de serviços treinamento para formação de DPO  Data Protection Officer.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;45600.00;21900.00;2020-03-17;2020-07-02;www.licitacoes-e.com.br.;;162611984;
40;2020;Pregão Eletrônico;Homologado;Contratação de empresa para fornecimento de Cola, para autoenvelopadora, diluente em água, emulsão de acetato de polivinila ou extrato vegetal, azul, 05 kg;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;19600.00;19600.00;2020-02-21;2020-03-26;www.licitacoes-e.com.br;;163285290;
41;2020;Pregão Eletrônico;Homologado;MATERIAIS HOSPITALARES DIVERSOS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-06-18;;Menor Preço;2480035.00;1394603.65;2020-03-19;2020-04-23;http://www.licitacoes-e.com.br - ID.: 806297;;162981072;
42;2020;Pregão Eletrônico;Homologado;AQUISIÇÃO DE APARELHOS PABX;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;9202.62;8601.00;2020-02-13;2020-03-11;http://www.licitacoes-e.com.br/aop/index.jsp;;161952001;
43;2020;Pregão Eletrônico;Homologado;Contratação de Serviços de empresa especializada em Preparação e Fornecimento de Nutrição Parenteral Total, para atender às necessidades Complexo Hospitalar do Trabalhador;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;342680.00;244125.00;2020-02-27;2020-04-06;www.licitacoes-e.com.br;;161414379;
44;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Centro Estadual de Capacitação em Artes Guido Viaro, sito à Rua Francisco Mota Machado, 490, Capão da Imbuia, telefone (41) 3267-3597, no Município de Curitiba, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;173740.55;111890.00;2020-02-21;2020-03-10;www.licitacoes-e.com.br;;160652349;1 Ano(s)
45;2020;Pregão Eletrônico;Homologado;HORTIFRUTIGRANJEIROS, para Curitiba, Região Metropolitana e Litoral;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-05-28;;Maior Desconto;1642985.19;17.55;2020-04-07;2020-05-15;www.licitacoes-e.com.br;;163770032;
46;2020;Pregão Eletrônico;Homologado;"Contratação de empresa especializada para fornecimento de combustíveis de
aviação (QAV/JET A1 e AVGAS) por demanda, para a Divisão de Transporte Aéreo da Casa Militar - DTA, para fornecimento nos aeroportos de Foz do Iguaçu/PR (IGU), Congonhas São Paulo/SP (SBSP) e Afonso Pena Curitiba/PR (SBCT), com entregas parceladas, pelo período de 12 (doze) meses, as condições descritas neste Edital e seus Anexos.";CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;816705.00;455000.00;2020-02-21;2020-03-29;www.licitacoes-e.com.br;;162163574;
47;2020;Pregão Eletrônico;Homologado;SONDAS HOSPITALARES;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-06-07;;Menor Preço;2154525.70;1175572.36;2020-03-30;2020-05-13;http://www.licitacoes-e.com.br - ID.: 808250;;163504316;
48;2020;Pregão Eletrônico;Revogado;Aquisição de um parque de digitalização contendo dois scanners departamentais A3, um scanner de médio volume A4, uma mesa digitalizadora acessória A3 e três licenças para software de digitalização na sua versão mais completa, todos integrados e compatíveis entre si, com garantia estendida on-site de pelo menos 36 meses, bem como atualizações e manutenções do software e dos equipamentos por igual período.;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;75495.29;;2020-02-19;;https://www.comprasgovernamentais.gov.br/;;859929;
49;2020;Pregão Eletrônico;Homologado;MATERIAIS PARA OXIGENOTERAPIA;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-09-17;;Menor Preço;1217478.00;779501.23;2020-05-13;2020-08-24;http://www.licitacoes-e.com.br - ID.: 813567;;163550822;
50;2020;Pregão Eletrônico;Fracassado;" Prestação de serviços contínuos de nutrição, cocção e fornecimento de refeições transportadas por empresas especializadas destinadas aos municípios de: Toledo - PR, Piraquara - PR e Pato Branco - PR incluindo desjejum, almoço, lanche e jantar, diariamente e sem interrupções, inclusive sábados, domingos e feriados, pelo período de 365 (trezentos e sessenta e cinco) dias, para adolescentes em cumprimento de medida socioeducativa e servidores que realizam escala de trabalho 12x36h, conforme itens, especificações e quantitativos que são parte integrante do Termo de Referência.

";SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);Não;;;Menor Preço;2549108.90;;2020-02-21;;www.licitacoes-e.com.br ID 803872;;157072277;
51;2020;Pregão Eletrônico;Homologado;GÊNEROS ALIMENTÍCIOS PARA ATENDIMENTO DO PROGRAMA ESTADUAL DE ALIMENTAÇÃO ESCOLAR - 2021 - GRUPO II - FARINHAS, FERMENTO E SAGU;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-08-30;;Menor Preço;8802000.00;4766900.00;2020-05-07;2020-06-16;www.licitacoes-e.com.br;;163794357;
53;2020;Pregão Eletrônico;Deserto;CONTRATAÇÃO   DE   PRESTAÇÃO   DE SERVIÇOS   DE   EXAMES   DE RESSONÂNCIA  MAGNÉTICA  E  CINTILOGRAFIA  PARA  O  PERÍODO  DE 12 (DOZE) MESES;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;;;2020-01-27;;http://www.licitacoes-e.com.br/aop/index.jsp;;153033668;1 Ano(s)
54;2020;Pregão Eletrônico;Homologado;Contratação de serviços de Auditoria Independente com conhecimento técnico e especializado na prestação de serviços de auditoria contábil, financeira e atuarial, exercício 2020 para a PARANAPREVIDENCIA, consolidada e, FUNDOS PÚBLICOS PREVIDENCIÁRIOS DO ESTADO PARANÁ: FUNDO DE PREVIDÊNCIA, FUNDO FINANCEIRO, FUNDO MILITAR.;PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA;Não;;;Menor Preço;226138.09;70000.00;2020-02-28;2020-03-11;www.bb.com.br;;162976087;1 Ano(s)
55;2020;Pregão Eletrônico;Homologado;Aquisição de Materiais Médico Hospitalares ;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;120390.00;89353.68;2020-03-04;2020-07-03;http://www.licitacoes-e.com.br/aop/index.jsp;;163104245;
56;2020;Pregão Eletrônico;Homologado;Contratação de empresa para prestar Serviço de Conexão IP (Internet Protocol) à Internet e Serviço de Clean Pipe, incluindo suporte, níveis de serviço, canais de comunicação e demais condições estabelecidas.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;1317600.00;629424.00;2020-09-02;2020-09-21;www.licitacoes-e.com.br;;163056461;
57;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos na cobertura do Colégio Estadual Santa Bárbara, sito à Praça Antônio Dias Agibert, 01, Centro, telefone (41) 3678-1283, no Município de Adrianópolis, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;125017.56;112299.77;2020-03-04;2020-03-17;www.licitacoes-e.com.br;;162155075;1 Ano(s)
58;2020;Pregão Eletrônico;Homologado;CURATIVOS ESPECIAIS HOSPITALARES;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-09-24;;Menor Preço;12980395.00;8154233.75;2020-04-29;2020-09-17;http://www.licitacoes-e.com.br - ID.: 811369;;163794055;
60;2020;Pregão Eletrônico;Homologado;AQUISIÇÃO   DE   EQUIPAMENTOS   E   MOBILIÁRIOS  ATRAVÉS   DA TRANSFERÊNCIA  DE   RECURSOS   DO   MINISTÉRIO   PÚBLICO   DO TRABALHO;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;1228657.36;829504.42;2020-03-23;2020-04-13;http://www.licitacoes-e.com.br/aop/index.jsp;;163277808;
61;2020;Pregão Eletrônico;Deserto;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE HEMODIÁL;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;612000.00;;2020-04-15;;http://www.licitacoes-e.com.br/aop/index.jsp;;159924947;12 Mês(es)
62;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Professor Aídes Nunes da Silva, sito à Rua Dr. David Xavier da Silva, 180, telefone (43) 3554-1131, no Município de Congonhinhas, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;118003.59;114800.00;2020-03-09;2020-04-01;www.comprasparana.pr.gov.br;;162859757;1 Ano(s)
63;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos na quadra de esportes coberta da Escola Estadual Profª Kazuco Ohara, sito à Rua Serra da Mantiqueira, 895  Jardim Bandeirantes, telefone  no Município de Londrina, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;153920.55;115000.00;2020-03-05;2020-03-26;www.licitacoes-e.com.br;;162796321;1 Ano(s)
64;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Júlia Wanderley, sito à Rua Manoel Ribas, 35, Centro (43) 3622-1293, no Município de Jaboti, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;39143.95;38749.59;2020-03-06;2020-03-20;www.licitacoes-e.com.br;;161664243;1 Ano(s)
65;2020;Pregão Eletrônico;Homologado;Contratação parcelada, por meio de Registro de Preços, de serviços de impressão, conforme item 2 do Edital.;TCEPR-Tribunal do Contas do Estado do Paraná;Sim;2021-07-28;;Menor Preço;870317.00;460371.20;2020-03-03;2020-04-14;www.comprasgovernamentais.gov.br;;85055719;
66;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de Aquisição de combustíveis de aviação (Querosene  JET A1 e Gasolina - AVGAS) para o Batalhão de Polícia Militar de Operações Aéreas (BPMOA), para fornecimento na cidade de Curitiba/PR, no Aeroporto de Bacacheri, com entrega parcelada, pelo período de 12 (doze) meses.;PMPR-BPMOA-Batalhão de Polícia Militar de Operações Aéreas - SESP;Não;;;Menor Preço;1351500.00;1340100.00;2020-03-13;2020-03-25;www.licitacoes-e.com.br;;163696371;
67;2020;Pregão Eletrônico;Homologado;Execução de reparos no IML, sito à travessa Jorge Pereira da Silva, nº505, vila Ipiranga,  no Município de MaringáPR..;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;29908.03;24100.00;2020-03-18;2020-04-03;www.licitacoes-e.com.br;;157809105;
68;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - HOSPITAIS 02;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-05-03;;Menor Preço;6092396.00;3938372.00;2020-03-20;2020-04-14;www.licitacoes-e.com.br id 806522;;163854791;
69;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - HOSPITAIS 03;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-05-31;;Menor Preço;1527628.80;1008547.80;2020-03-19;2020-05-18;www.licitacoes-e.com.br;;163867427;
70;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Castro Alves, sito à Rua Paris, 815, Centro, telefone (44) 3672-1600, no Município de Rondon, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;177917.26;177650.00;2020-03-11;2020-03-31;www.licitacoes-e.com.br;;161416592;1 Ano(s)
71;2020;Pregão Eletrônico;Homologado;Reparos no Colégio Estadual Pedro Fecchio, sito à Rua Egydio Antônio Gorla, 696, Centro, telefone (44) 3607-1287, no Município de São Tomé;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;177221.27;164981.11;2020-03-10;2020-04-01;LICITACOES-E.COM.BR;;162155512;
72;2020;Pregão Eletrônico;Fracassado;O objeto desta licitação é a execução de reparos no Colégio Estadual Pio XII, sito à Rua Duque de Caxias, 880, Centro, telefone (44) 3687-1128, no Município de Maripá, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;158272.20;;2020-03-11;;www.licitacoes-e.com.br;;159782077;1 Ano(s)
73;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Santo Agostinho, sito à Rua General Rondon, 797, Centro, telefone (44) 3649-6060, no Município de Palotina, Estado do Paraná;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;120534.43;102485.99;2020-03-10;2020-03-20;WWW.LICITACOES-E.COM.BR;;161696641;1 Ano(s)
74;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Antônio Francisco Lisboa, sito à Avenida Maringá, Jardim Nova Paulista, telefone (44) 3264-3068, no Município de Sarandi, Estado do Paraná. O preço máximo admitido do lote único para execução dos serviços é de R$ 216.531,86 (duzentos e dezesseis mil, quinhentos e trinta e um reais e oitenta e seis centvos);FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;216531.86;136999.90;2020-03-12;2020-03-26;WWW.LICITACOES-E.COM.BR;;161664030;1 Ano(s)
75;2020;Pregão Eletrônico;Fracassado;A presente licitação tem por objeto a aquisição, pelo período de 12 (doze) meses, de ataduras de crepe, a fim de suprir a demanda do Instituto Médico Legal do Paraná, conforme quantidades e especificações técnicas descrito no Termo de Referência constante do Anexo I do presente Edital. Ao postar sua proposta no site da disputa (www.licitações-e.com.br) verifique a forma correta e o valor, respeitando o VALOR MÁXIMO TOTAL DO LOTE, evitando assim a desclassificação. Informar corretamente o ENDEREÇO ELETRÔNICO E TELEFONE. Para o critério de disputa, será considerado o VALOR TOTAL DO LOTE, conforme as regras estabelecidas no Edital, as quais são de observância obrigatória.;IML-SESP-Instituto Médico Legal - SESP;Não;;;Menor Preço;56100.00;;2020-03-25;;www.licitacoes-e.com.br (804990);;163791358;
