numprocesso;ano;modalidade;numcontrato;anocontrato;orgao
457;2023;Pregão Eletrônico;6855;2023;UEL - Universidade Estadual de Londrina
457;2023;Pregão Eletrônico;6859;2023;UEL - Universidade Estadual de Londrina
457;2023;Pregão Eletrônico;6860;2023;UEL - Universidade Estadual de Londrina
457;2023;Pregão Eletrônico;6861;2023;UEL - Universidade Estadual de Londrina
458;2023;Pregão Eletrônico;2843;2023;ADAPAR - Agência de Defesa Agropecuária do Paraná
458;2023;Pregão Eletrônico;2848;2023;ADAPAR - Agência de Defesa Agropecuária do Paraná
458;2023;Pregão Eletrônico;2850;2023;ADAPAR - Agência de Defesa Agropecuária do Paraná
459;2023;Pregão Eletrônico;1971;2023;ADAPAR - Agência de Defesa Agropecuária do Paraná
460;2023;Pregão Eletrônico;2181;2023;ADAPAR - Agência de Defesa Agropecuária do Paraná
460;2023;Pregão Eletrônico;2399;2023;ADAPAR - Agência de Defesa Agropecuária do Paraná
466;2023;Pregão Eletrônico;5146;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
466;2023;Pregão Eletrônico;5148;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
466;2023;Pregão Eletrônico;5149;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
466;2023;Pregão Eletrônico;5150;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
466;2023;Pregão Eletrônico;5151;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
468;2023;Pregão Eletrônico;1741;2023;CASA MILITAR - Casa Militar do Estado do Paraná
470;2023;Pregão Eletrônico;1925;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
471;2023;Pregão Eletrônico;1990;2023;CCTG - Centro Cultural Teatro Guaira
472;2023;Pregão Eletrônico;2093;2023;UENP - Universidade Estadual do Norte do Paraná
473;2023;Pregão Eletrônico;2277;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
473;2023;Pregão Eletrônico;2279;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
474;2023;Pregão Eletrônico;2584;2023;CCTG - Centro Cultural Teatro Guaira
476;2023;Pregão Eletrônico;4651;2023;SEFA - Secretaria de Estado da Fazenda
477;2023;Pregão Eletrônico;4099;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
477;2023;Pregão Eletrônico;4101;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
478;2023;Pregão Eletrônico;1735;2024;APPA - Administração dos Portos de Paranaguá e Antonina
479;2023;Pregão Eletrônico;2108;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
479;2023;Pregão Eletrônico;2109;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
479;2023;Pregão Eletrônico;2111;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
479;2023;Pregão Eletrônico;2113;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
479;2023;Pregão Eletrônico;2114;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
480;2023;Pregão Eletrônico;2704;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
481;2023;Pregão Eletrônico;2415;2023;APPA - Administração dos Portos de Paranaguá e Antonina
483;2023;Pregão Eletrônico;2170;2023;TCEPR - Tribunal do Contas do Estado do Paraná
484;2023;Pregão Eletrônico;5882;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
485;2023;Pregão Eletrônico;1909;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
486;2023;Pregão Eletrônico;4912;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
488;2023;Pregão Eletrônico;2741;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
488;2023;Pregão Eletrônico;2742;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
488;2023;Pregão Eletrônico;2750;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
489;2023;Pregão Eletrônico;2183;2023;CELEPAR - Companhia de Tecnologia da Informação e Comunicação do Paraná
490;2023;Pregão Eletrônico;6865;2023;UEL - Universidade Estadual de Londrina
490;2023;Pregão Eletrônico;6867;2023;UEL - Universidade Estadual de Londrina
491;2023;Pregão Eletrônico;3117;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
492;2023;Pregão Eletrônico;3581;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
492;2023;Pregão Eletrônico;3582;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
492;2023;Pregão Eletrônico;3584;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
492;2023;Pregão Eletrônico;3590;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
492;2023;Pregão Eletrônico;3593;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
493;2023;Pregão Eletrônico;4004;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;4179;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;4208;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;6544;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;6586;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;6626;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;6846;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;2452;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;2581;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;3203;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;3207;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
493;2023;Pregão Eletrônico;3233;2024;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
496;2023;Pregão Eletrônico;653;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;656;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;658;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;660;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;661;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;662;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;663;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;667;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;668;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;670;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;671;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;673;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;675;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;677;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
496;2023;Pregão Eletrônico;684;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
497;2023;Pregão Eletrônico;2437;2023;UENP - Universidade Estadual do Norte do Paraná
497;2023;Pregão Eletrônico;2439;2023;UENP - Universidade Estadual do Norte do Paraná
497;2023;Pregão Eletrônico;2441;2023;UENP - Universidade Estadual do Norte do Paraná
497;2023;Pregão Eletrônico;2443;2023;UENP - Universidade Estadual do Norte do Paraná
499;2023;Pregão Eletrônico;3995;2023;CELEPAR - Companhia de Tecnologia da Informação e Comunicação do Paraná
500;2023;Pregão Eletrônico;4559;2023;DETRAN - Departamento de Trânsito do Estado do Paraná
500;2023;Pregão Eletrônico;4571;2023;DETRAN - Departamento de Trânsito do Estado do Paraná
500;2023;Pregão Eletrônico;138;2024;DETRAN - Departamento de Trânsito do Estado do Paraná
501;2023;Pregão Eletrônico;1920;2023;UEPG - Universidade Estadual de Ponta Grossa
501;2023;Pregão Eletrônico;1923;2023;UEPG - Universidade Estadual de Ponta Grossa
503;2023;Pregão Eletrônico;7367;2023;UEL - Universidade Estadual de Londrina
503;2023;Pregão Eletrônico;7368;2023;UEL - Universidade Estadual de Londrina
503;2023;Pregão Eletrônico;7370;2023;UEL - Universidade Estadual de Londrina
503;2023;Pregão Eletrônico;7372;2023;UEL - Universidade Estadual de Londrina
503;2023;Pregão Eletrônico;7373;2023;UEL - Universidade Estadual de Londrina
503;2023;Pregão Eletrônico;7439;2023;UEL - Universidade Estadual de Londrina
505;2023;Pregão Eletrônico;2826;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
505;2023;Pregão Eletrônico;2828;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
505;2023;Pregão Eletrônico;2829;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
505;2023;Pregão Eletrônico;2830;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
505;2023;Pregão Eletrônico;2831;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
506;2023;Pregão Eletrônico;2330;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
506;2023;Pregão Eletrônico;2334;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
507;2023;Pregão Eletrônico;2551;2023;IAT - Instituto Água e Terra (Antigo IAP)
508;2023;Pregão Eletrônico;1553;2023;UNIOESTE CASC - Universidade Estadual do Oeste do Paraná - Campus Cascavel
509;2023;Pregão Eletrônico;2266;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
509;2023;Pregão Eletrônico;2267;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
509;2023;Pregão Eletrônico;2268;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
512;2023;Pregão Eletrônico;2982;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
512;2023;Pregão Eletrônico;2984;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
512;2023;Pregão Eletrônico;2986;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
512;2023;Pregão Eletrônico;2988;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
513;2023;Pregão Eletrônico;3301;2023;UEM - Universidade Estadual de Maringá
515;2023;Pregão Eletrônico;6902;2023;UEL - Universidade Estadual de Londrina
516;2023;Pregão Eletrônico;1941;2023;UNIOESTE HUOP - Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná
517;2023;Pregão Eletrônico;4543;2023;DPC - Departamento de Polícia Civil - SESP
518;2023;Pregão Eletrônico;1954;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
519;2023;Pregão Eletrônico;2258;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
520;2023;Pregão Eletrônico;3413;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
521;2023;Pregão Eletrônico;2678;2023;SESA-FUNSAUDE - Fundo Estadual de Saúde do Paraná - FUNSAUDE
521;2023;Pregão Eletrônico;1188;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
522;2023;Pregão Eletrônico;2493;2023;IAT - Instituto Água e Terra (Antigo IAP)
524;2023;Pregão Eletrônico;2340;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
525;2023;Pregão Eletrônico;2861;2023;IAT - Instituto Água e Terra (Antigo IAP)
525;2023;Pregão Eletrônico;2893;2023;IAT - Instituto Água e Terra (Antigo IAP)
525;2023;Pregão Eletrônico;2894;2023;IAT - Instituto Água e Terra (Antigo IAP)
525;2023;Pregão Eletrônico;2895;2023;IAT - Instituto Água e Terra (Antigo IAP)
525;2023;Pregão Eletrônico;2896;2023;IAT - Instituto Água e Terra (Antigo IAP)
525;2023;Pregão Eletrônico;2898;2023;IAT - Instituto Água e Terra (Antigo IAP)
525;2023;Pregão Eletrônico;2900;2023;IAT - Instituto Água e Terra (Antigo IAP)
526;2023;Pregão Eletrônico;5274;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
526;2023;Pregão Eletrônico;5564;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
526;2023;Pregão Eletrônico;5565;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
526;2023;Pregão Eletrônico;5566;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
526;2023;Pregão Eletrônico;5567;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
526;2023;Pregão Eletrônico;5568;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
526;2023;Pregão Eletrônico;5570;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
527;2023;Pregão Eletrônico;3132;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
527;2023;Pregão Eletrônico;3140;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
527;2023;Pregão Eletrônico;3142;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
527;2023;Pregão Eletrônico;3143;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
527;2023;Pregão Eletrônico;3144;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
527;2023;Pregão Eletrônico;3146;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
527;2023;Pregão Eletrônico;3148;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
527;2023;Pregão Eletrônico;3284;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
527;2023;Pregão Eletrônico;3285;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
528;2023;Pregão Eletrônico;3570;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
530;2023;Pregão Eletrônico;1922;2023;UEPG - Universidade Estadual de Ponta Grossa
531;2023;Pregão Eletrônico;3287;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
532;2023;Pregão Eletrônico;2846;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
532;2023;Pregão Eletrônico;2910;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
533;2023;Pregão Eletrônico;2629;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
533;2023;Pregão Eletrônico;2631;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
533;2023;Pregão Eletrônico;2632;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
535;2023;Pregão Eletrônico;3316;2023;SESP - Secretaria de Estado da Segurança Pública
535;2023;Pregão Eletrônico;3317;2023;SESP - Secretaria de Estado da Segurança Pública
535;2023;Pregão Eletrônico;3318;2023;SESP - Secretaria de Estado da Segurança Pública
535;2023;Pregão Eletrônico;3319;2023;SESP - Secretaria de Estado da Segurança Pública
535;2023;Pregão Eletrônico;3320;2023;SESP - Secretaria de Estado da Segurança Pública
535;2023;Pregão Eletrônico;3322;2023;SESP - Secretaria de Estado da Segurança Pública
535;2023;Pregão Eletrônico;3324;2023;SESP - Secretaria de Estado da Segurança Pública
535;2023;Pregão Eletrônico;3326;2023;SESP - Secretaria de Estado da Segurança Pública
535;2023;Pregão Eletrônico;3327;2023;SESP - Secretaria de Estado da Segurança Pública
535;2023;Pregão Eletrônico;3329;2023;SESP - Secretaria de Estado da Segurança Pública
536;2023;Pregão Eletrônico;5587;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
537;2023;Pregão Eletrônico;1996;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
539;2023;Pregão Eletrônico;5790;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
541;2023;Pregão Eletrônico;3090;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
541;2023;Pregão Eletrônico;3091;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
541;2023;Pregão Eletrônico;3093;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
541;2023;Pregão Eletrônico;3094;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
542;2023;Pregão Eletrônico;2264;2023;UNIOESTE CASC - Universidade Estadual do Oeste do Paraná - Campus Cascavel
543;2023;Pregão Eletrônico;2352;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
544;2023;Pregão Eletrônico;3005;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
544;2023;Pregão Eletrônico;3042;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
544;2023;Pregão Eletrônico;3046;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
544;2023;Pregão Eletrônico;3048;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
544;2023;Pregão Eletrônico;3049;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
544;2023;Pregão Eletrônico;3050;2023;UEPG-HURCG - Hospital Universitário Regional dos Campos Gerais
545;2023;Pregão Eletrônico;2639;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
548;2023;Pregão Eletrônico;5465;2024;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
549;2023;Pregão Eletrônico;1739;2023;UNIOESTE CASC - Universidade Estadual do Oeste do Paraná - Campus Cascavel
550;2023;Pregão Eletrônico;1683;2023;SESP - Secretaria de Estado da Segurança Pública
550;2023;Pregão Eletrônico;2306;2023;SESP - Secretaria de Estado da Segurança Pública
551;2023;Pregão Eletrônico;2228;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
552;2023;Pregão Eletrônico;4065;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
552;2023;Pregão Eletrônico;4066;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
552;2023;Pregão Eletrônico;4067;2023;CBMPR - Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB)
553;2023;Pregão Eletrônico;6241;2023;FUNDEPAR - Instituto Paranaense de Desenvolvimento Educacional
554;2023;Pregão Eletrônico;2745;2023;UEL - Universidade Estadual de Londrina
555;2023;Pregão Eletrônico;2906;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
555;2023;Pregão Eletrônico;2907;2023;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná
556;2023;Pregão Eletrônico;3025;2023;SESA-FUNSAUDE - Fundo Estadual de Saúde do Paraná - FUNSAUDE
