orgao;numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;quantidade;valorunitario
IPARDES-Instituto Paranaense de Desenvolvimento Econômico e Social;595;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;7505;96356;Fragmentadora de Papel, ESPECIFICAÇÃO: Automática, início e fim, parada e reversão em caso de excesso de papel, engrenagens e pentes raspadores mistos, capacidade de fragmentação de 15 a 20 folhas (75g/m²), capacidade do cesto de 30 litros, formato do corte em partículas, nível de ruído 65DB, nível de segurança P4, potência mínima do motor de 500W, segurança das mãos, sensor de lixeira cheia, tempo de funcionamento continuo de 30 minutos, com sensor de sobrecarga térmica, fragmentar clipes, grampos, CDs e cartões de plástico (exemplo cartão de crédito), voltagem sendo 110V/220V, com rodízio para locomoção, UNID. DE MEDIDA: Unitário;2.00;1730.0000
IPARDES-Instituto Paranaense de Desenvolvimento Econômico e Social;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;9866;Posto, Recepcionista, 40 horas semanais, De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;1.00;4004.8000
IPEM-Instituto de Pesos e Medidas do Estado do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;11137;Posto, Copeira, 40 horas semanais, De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;1.00;3705.3000
IPEM-Instituto de Pesos e Medidas do Estado do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9809;Posto, Auxiliar de serviços gerais, 40 horas semanais de segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;1.00;3435.6800
IPEM-Instituto de Pesos e Medidas do Estado do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9908;Posto, Servente de limpeza, 40 horas semanais, De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;3749.8900
IPEM-Instituto de Pesos e Medidas do Estado do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9860;Posto, Servente de limpeza com serviços de copa, 40 horas semanais, Segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;3926.8600
IPEM-Instituto de Pesos e Medidas do Estado do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9915;Posto, TIPO: Jardineiro, CARGA HORÁRIA: 30 horas semanais, PERÍODO: Segunda à sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;2980.5800
JUCEPAR-Junta Comercial do Paraná;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;5901;2511;Filtro de linha, 3 tomadas, Bivolt, TENSÃO DE ALIMENTAÇÃO: 127/220v, POTÊNCIA MÁXIMA: 1270w (em 127v) 2200w (em 220v), PADRÃO: Tripolar (2 polos e terra), CABO: Comprimento entre 1,30M e 1,50m, COR: Cinza e/ou grafite, CARACTERÍSTICAS ADICIONAIS: Botão liga/desliga, led sinalizador de funcionamento, porta fusível com unidade reserva, UNID. DE MEDIDA: Unitário;20.00;15.4500
JUCEPAR-Junta Comercial do Paraná;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);18;6203;62400;Lâmpada, TIPO: LED tubular, TENSÃO: Bivolt, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;0.00;5.1000
JUCEPAR-Junta Comercial do Paraná;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);18;6203;62400;Lâmpada, TIPO: LED tubular, TENSÃO: Bivolt, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;100.00;5.1000
JUCEPAR-Junta Comercial do Paraná;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);24;6203;46676;Lâmpada, Tubular 120cm, LED T8, POTENCIA: 18 A 20W, TENSÃO: 127V - 220V (Bivolt), MEDIDIAS: Comprimento: 1200mm, Diâmetro: 30mm, Bulbo T8, BASE: G13, FLUXO LUMINOSO: Mínimo 1800 Lumens, Temperatura da Cor 6500K, Vida Útil Mínima 25.000 Horas, UNID. DE MEDIDA: Unitário;0.00;6.5000
JUCEPAR-Junta Comercial do Paraná;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);24;6203;46676;Lâmpada, Tubular 120cm, LED T8, POTENCIA: 18 A 20W, TENSÃO: 127V - 220V (Bivolt), MEDIDIAS: Comprimento: 1200mm, Diâmetro: 30mm, Bulbo T8, BASE: G13, FLUXO LUMINOSO: Mínimo 1800 Lumens, Temperatura da Cor 6500K, Vida Útil Mínima 25.000 Horas, UNID. DE MEDIDA: Unitário;1500.00;6.5000
JUCEPAR-Junta Comercial do Paraná;1573;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;7205;77351;Forno Micro-ondas, CAPACIDADE MÍNIMA: 30 litros, POTÊNCIA: 1000W, VOLTAGEM: 127V, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;5.00;663.7200
PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP);107;2024;Pregão Eletrônico (Lei Federal 14.133/2021);38;6510;36952;"Detergente, TIPO: Enzimático de 3 à 5 Enzimas, USO: Para equipamentos e instrumentais médico-hospitalares, odontológicos e laboratoriais, COMPOSIÇÃO : 3 à 5 Enzimas, (Lípase; Amilase; Protease), Álcool Isopropílico e Tensoativos Não-Iônicos, Apresenta pH neutro, Não espumante e não corrosivo, Digere e dissolve sangue, Tecidos e qualquer outro resíduo de todas as partes internas e externas dos instrumentos não agressivo aos componentes dos equipamentos e instrumentais, EMBALAGEM: Galão, 5 Litros, UNID. DE MEDIDA: Unitário";120.00;59.3500
PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP);107;2024;Pregão Eletrônico (Lei Federal 14.133/2021);40;6510;19500;Detergente líquido, TIPO: Desincrostante, USO: Hospitalar, para instrumental cirúrgico, APRESENTAÇÃO: Concentrado para desincrustação e revitalização de peças e instrumentos metálicos, removedor de oxidação, solução levemente ácida de alto desempenho, associando tensoativos não iônicos e ácido fosfórico proporcionando rápida e eficiente limpeza de oxidações (ferrugem), placas e sujidades minerais de instrumentais cirúrgicos, odontológicos e materiais fabricados em aço inoxidável e alumínio, a composição do produto não deve comprometer a integridade dos materiais, EMBALAGEM: Frasco com 1 litro, UNID. DE MEDIDA: Unitário;165.00;35.1100
PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP);107;2024;Pregão Eletrônico (Lei Federal 14.133/2021);42;6607;10089;Detergente líquido, TIPO: Enzimático, USO: Laboratorial, COMPOSIÇÃO: 4 enzimas (protease, lipase, amilase e carbohidrase), tensoativo não iônico, SOLUBILIDADE: 100% em água, APLICAÇÃO: Degradação e remoção de matéria orgânica em superfícies e regiões de difícil acesso em instrumentos laboratoriais, Frasco plástico, que garanta integridade do produto, com 1 litro, UNID. DE MEDIDA: Unitário;75.00;13.1500
PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP);185;2024;Pregão Eletrônico (Lei Federal 14.133/2021);20;6510;24702;"Seringa descartável de 20ml luer slip, sem agulha; confeccionada em polipropileno ou outro plástico, atóxico, apirogênico, íntegro, adequado e transparente que permita a visualização nítida do fluído aspirado. Corpo cilíndrico reto, com acabamento interno perfeito, parede uniforme em sua espessura. Deve possibilitar o movimento livre e suave do êmbolo, apresentar na extremidade distal anel de retenção que impeça o desprendimento do êmbolo do cilindro. Flange em formato adequado para servir de apoio aos dedos e dar estabilidade à seringa quando colocada em superfície plana. Marcação: a escala de graduação deve ser aplicada à superfície externa do corpo do cilindro, com alto grau de precisão, traços e número de inscrição claro, legível isento de falhas, permanecendo nítidos até o momento da utilização. Os traços devem apresentar espessura uniforme a ser isentos de irregularidades entre os espaçamentos. A escala de graduação deve estar voltada para cima, ser de fácil visualização, quando o corpo do cilindro estiver na posição de uso.Marcas Similares 	complemento descritivo: Êmbolo de borracha siliconizada apropriada para melhor deslize do cursor, moldado de maneira a facilitar a aspiração e injeção de fluídos. Deve apresentar na extremidade proximal rolha, adequadamente ajustável ao corpo evitando vazamentos, firmemente fixada a fim de evitar deslocamento no ato da aspiração. A rolha do êmbolo deve ser confeccionada em material livre de latex, inerte, livre de defeitos, rebarbas, deve assegurar deslizamento suave em todo o percurso. Durante a aspiração e/ou injeção não pode se separar da haste. Dimensões: as seringas aqui especificadas deverão ser dimensionadas obedecendo aos padrões universalmente adotados, devendo o conjunto montado apresentar a extremidade distal do êmbolo salientada em relação ao corpo correspondente cerca de 1 (um) cm, cuja diferença destina-se a oferecer adequadas condições de manuseio, EMBALAGEM: deverão ser embaladas individualmente em invólucro apropriado e que esteja de acordo com o processo de esterilização utilizado.complemento descritivo: A embalagem deve garantir a integridade e esterilidade do produto durante seu armazenamento e até o momento do uso. Deve favorecer a abertura com técnica asséptica. A embalagem deve garantir a integridade e esterilidade do produto durante seu armazenamento e até o momento do usoA embalagem deve conter ainda identificação, procedência, data de fabricação, validade da esterilização, lote e registro na ANVISA impressos e visíveis, em língua portuguesa, e apresentar código de barras., UNID. DE MEDIDA: Unitário";25000.00;0.2900
PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP);1036;2024;Pregão Eletrônico (Lei Federal 14.133/2021);15;7303;2427;Copo, TIPO: Descartável, USO: Café, APRESENTAÇÃO: Conter gravação em relevo, com características visíveis e de forma indelével: Marca ou identificação do fabricante, capacidade do copo e o símbolo de identificação do material para reciclagem, MATERIAL: Resina termoplástica, com ou sem a incorporação de aditivos e/ou pigmentos, COR: Branco, CAPACIDADE: 50ml, MASSA MÍNIMA: 0,75g, FATOR DE CORREÇÃO: 0,0150g/ml, RESISTÊNCIA MÍNIMA: 1,6N, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades, materiais estranhos, bolhas, rachaduras, furos, deformações, bordas afiadas ou rebarbas, EMBALAGEM: Pacote plástico com 100 unidades, UNID. DE MEDIDA: Unitário;300.00;1.9600
PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP);1036;2024;Pregão Eletrônico (Lei Federal 14.133/2021);17;7303;2426;Copo, TIPO: Descartável, USO: Água, APRESENTAÇÃO: Conter gravação em relevo, com características visíveis e de forma indelével: marca ou identificação do fabricante, capacidade do copo e o símbolo de identificação do material para reciclagem, MATERIAL: Resina termoplástica, com ou sem a incorporação de aditivos e/ou pigmentos, COR: Branco, CAPACIDADE: 180ml, MASSA MÍNIMA: 1,62g, FATOR DE CORREÇÃO: 0,0090g/ml, RESISTÊNCIA MÍNIMA: 0,8N, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades, materiais estranhos, bolhas, rachaduras, furos, deformações, bordas afiadas ou rebarbas, EMBALAGEM: Pacote plástico com 100 unidades, UNID. DE MEDIDA: Unitário;3100.00;3.4900
PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP);2216;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;7905;7775;Saco Plástico, Lixo, USO: Acondicionamento de resíduos hospitalares/infectantes, COR: Branco leitoso, CAPACIDADE: 50 litros (15 kg), ESPESSURA: 0,06mm, MATÉRIA PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, APRESENTAÇÃO: Com solda contínua, homogênea e uniforme, Pacote com 50 unidades, Peso mínimo de 1,400kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, Demais informações de acordo com Termo de Referência e/ou Especificações Técnicas do Processo, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;250.00;16.8000
PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP);2216;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;7905;7776;Saco Plástico, Lixo, USO: Acondicionamento de resíduos hospitalares/infectantes, COR: Branco leitoso, CAPACIDADE: 100 litros (30 kg), ESPESSURA: 0,08mm, MATÉRIA PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, APRESENTAÇÃO: Com solda contínua, homogênea e uniforme, Pacote com 50 unidades, Peso mínimo de 2,800kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, Demais informações de acordo com Termo de Referência e/ou Especificações Técnicas do Processo, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;420.00;34.0000
PGE-Procuradoria Geral do Estado;3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;8915;1889;Biscoito, TIPO: Leite, CLASSIFICAÇÃO: Doce, APRESENTAÇÃO: FORMATO: Retangular, INGREDIENTES: Farinha de trigo enriquecida com ferro e ácido fólico (vitamina B9), açúcar, gordura vegetal, açúcar invertido, amido de milho, sal, estabilizante lecitina de soja, fermentos químicos bicarbonatos de amônio e sódio, acidulante e aromatizante, CARACTERÍSTICAS ADICIONAIS: Sem recheio, ausência de biscoitos queimados e quebradiços, isento de sujidades e substâncias estranhas a sua natureza, EMBALAGEM: Pacote plástico com 400g (variação de +/- 10%), UNID. DE MEDIDA: Unitário;50.00;3.3200
PGE-Procuradoria Geral do Estado;3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);8;8915;82779;Biscoito, TIPO: Wafer, CLASSIFICAÇÃO: Doce, SABOR: Diversos, FORMATO: Retangular, CARACTERÍSTICAS ADICIONAIS: Com recheio, ausência de biscoitos queimados ou quebradiços, isento de sujidades e substâncias estranhas a sua natureza, EMBALAGEM: Pacote plástico com 120g (variação de +/- 10%), UNID. DE MEDIDA: Unitário;100.00;1.6600
PGE-Procuradoria Geral do Estado;3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);9;8907;1576;Adoçante dietético, ASPECTO: Líquido, COMPOSIÇÃO: Sucralose, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades, substâncias estranhas a sua natureza e não conter glúten, EMBALAGEM: Frasco plástico com bico dosador, tampa e lacre de segurança, PESO LÍQUIDO: 75ml (variação de +/- 10%), UNID. DE MEDIDA: Unitário;260.00;5.7000
PGE-Procuradoria Geral do Estado;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;5901;2511;Filtro de linha, 3 tomadas, Bivolt, TENSÃO DE ALIMENTAÇÃO: 127/220v, POTÊNCIA MÁXIMA: 1270w (em 127v) 2200w (em 220v), PADRÃO: Tripolar (2 polos e terra), CABO: Comprimento entre 1,30M e 1,50m, COR: Cinza e/ou grafite, CARACTERÍSTICAS ADICIONAIS: Botão liga/desliga, led sinalizador de funcionamento, porta fusível com unidade reserva, UNID. DE MEDIDA: Unitário;40.00;15.4500
PGE-Procuradoria Geral do Estado;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);7;6101;45389;Pilha, TIPO: Alcalina, TAMANHO: Palito AAA, VOLTAGEM: 1,5V, EMBALAGEM: Original do fabricante, Cartela com 2 (duas) unidades, Conter dados de identificação  do produto e marca do fabricante, símbolo orientando destinação após o uso, UNID. DE MEDIDA: Cartela;60.00;2.4800
PGE-Procuradoria Geral do Estado;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);23;6203;46676;Lâmpada, Tubular 120cm, LED T8, POTENCIA: 18 A 20W, TENSÃO: 127V - 220V (Bivolt), MEDIDIAS: Comprimento: 1200mm, Diâmetro: 30mm, Bulbo T8, BASE: G13, FLUXO LUMINOSO: Mínimo 1800 Lumens, Temperatura da Cor 6500K, Vida Útil Mínima 25.000 Horas, UNID. DE MEDIDA: Unitário;450.00;6.5000
PGE-Procuradoria Geral do Estado;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);27;6203;64176;Lâmpada, TIPO: Compacta LED, POTÊNCIA: 15W, TENSÃO: 127V, UNID. DE MEDIDA: Unitário;600.00;3.9500
PGE-Procuradoria Geral do Estado;543;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;301;9982;Posto, TIPO: Vigilante Armado, CARGA HORÁRIA: 12 x 36 horas, PERÍODO: Todos os dias do mês, Noturno, CARACTERÍSTICAS ADICIONAIS: Com equipamento e uniforme, UNID. DE MEDIDA: Unitário;2.00;14593.4000
PGE-Procuradoria Geral do Estado;543;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;301;19717;Posto, TIPO: Vigilante Desarmado, CARGA HORÁRIA: 12 x 36 horas, PERÍODO: Todos os dias do mês, Diurno, CARACTERÍSTICAS ADICIONAIS: Com equipamento e uniforme, UNID. DE MEDIDA: Unitário;2.00;13307.9800
PGE-Procuradoria Geral do Estado;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;306;42847;Posto, TIPO: Porteiro, CARGA HORÁRIA: 30 horas semanais, PERÍODO: De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: RISCO: CL 11ª CCT, com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;2.00;3578.0700
PMPR-BPA-Batalhão da Polícia Ambiental - SESP;29;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;8901;16473;Carne, TIPO: Bovina, CORTE: Alcatra, em filé, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme e compacta, com cor, cheiro e sabor característicos, com no máximo 10% de sebo e gordura, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;250.00;38.9900
PMPR-BPA-Batalhão da Polícia Ambiental - SESP;29;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;8901;2018;Carne, TIPO: Bovina, CORTE: Alcatra sem osso, peça, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme e compacta, com cor, cheiro e sabor característicos, com no máximo 10% de sebo e gordura, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;150.00;31.9900
PMPR-BPA-Batalhão da Polícia Ambiental - SESP;29;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;8901;21103;Carne, TIPO: Bovina, CORTE: Contrafilé sem osso, em bife, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme e compacta, com cor, cheiro e sabor característicos, com no máximo 10% de sebo e gordura, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;200.00;30.9900
