orgao;numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;quantidade;valorunitario
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO CEARÁ  HEMOCE;111;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6605;24457;Soro, Anti-B Monoclonal, Com coloração amarela, reatividade com hemácias B e A1B de no mínimo 3+, avidez de até 15 segundos, título de 1/256 e score 72, EMBALAGEM: Frasco de 10ml, UNID. DE MEDIDA: Unitário;820.00;27.0400
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO CEARÁ  HEMOCE;111;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6605;24413;Soro, Soro Anti-A Monoclonal, Possuir Coloração Azul, Apresentar Reatividade com Hemácias A1 de no Mínimo 3+, Avidez de 15 Segundos, Título de até 1/256 e Score 72. Com Hemácias A2 deve Apresentar Reatividade de no Mínimo 2+, Título de 1/128, Avidez de até 30 Segundos e Score 52., EMBALAGEM: Frasco de 10 ml, UNID. DE MEDIDA: Unitário;820.00;16.6400
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO CEARÁ  HEMOCE;111;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6605;24903;CONTROLE DE RH = não deverá apresentar aglutinação com glóbulos de todos os grupos sangüíneos e fator Rh. Não deve apresentar o fenômeno de empilhamento no final de 2 minutos em presença de glóbulos de todos os grupos sangüíneos e fatores Rh. Não deve apresentar o fenômeno de empilhamento e hemólise nas 3 temperaturas (5ºC, temperatura ambiente e 37ºC), ao final de 1 hora e depois de 2 horas em temperatura ambiente. Prazo de validade mínimo de 18 meses a partir da data de entrega. , EMBALAGEM: Apresentação: caixas com 10 frascos de 10 ml, UNID. DE MEDIDA: Unitário;820.00;9.0480
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO CEARÁ  HEMOCE;111;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6605;24427;Soro, Soro Anti-D Monoclonal, Apresentar reatividade de pelo menos 3+ com hemácias de grupo O R0r, R1r e R2r, título 1:32 e avidez de até 30 segundos, Não deverá reagir com hemácias rr, EMBALAGEM: Frasco de 10ml, UNID. DE MEDIDA: Unitário;820.00;36.4000
CENTRO DE HEMATOLOGIA EHEMOTERAPIA DO CEARÁ - HEMOCE;425;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6603;78127;Agitador de tubos, TIPO: Vortex, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;11.00;2405.8600
CENTRO DE HEMATOLOGIA EHEMOTERAPIA DO CEARÁ - HEMOCE;425;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6603;87606;Banho Maria Digital, CAPACIDADE: 15 litros, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;11.00;4448.7500
CENTRO DE HEMATOLOGIA EHEMOTERAPIA DO CEARÁ - HEMOCE;425;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6603;88483;Centrífuga sorológica, USO: Laboratorial, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;16.00;11200.0000
CENTRO DE HEMATOLOGIA EHEMOTERAPIA DO CEARÁ - HEMOCE;425;2023;Pregão Eletrônico (Lei Federal 14.133/2021);11;6603;88635;Freezer científico, TIPO: Vertical, com no mínimo 6 (seis) gavetas vazadas, USO: Laboratorial, CAPACIDADE: 500 litros, VOLTAGEM: Bivolt, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;4.00;39342.5100
CENTRO DE HEMATOLOGIA EHEMOTERAPIA DO CEARÁ - HEMOCE;425;2023;Pregão Eletrônico (Lei Federal 14.133/2021);17;6517;72234;Seladora de Mesa, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;3.00;24520.9700
CEP-Colégio Estadual do Paraná;73;2023;Pregão Eletrônico;1;102;56789;Serviços de alimentação, TIPO: Almoço e Jantar, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;2082.00;26.9900
CEP-Colégio Estadual do Paraná;73;2023;Pregão Eletrônico;1;102;56788;Serviços de alimentação, TIPO: Desjejum, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1041.00;11.7200
CEP-Colégio Estadual do Paraná;272;2023;Pregão Eletrônico;1;127;52420;Transporte de passageiros em ônibus rodoviário, TIPO: Executivo, mínimo de 42 lugares com poltronas reclináveis, sanitário a bordo, cinto de segurança, ar condicionado, tempo máximo de 10 (dez) anos de fabricação, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Quilômetro;4200.00;11.4500
CEP-Colégio Estadual do Paraná;272;2023;Pregão Eletrônico;1;127;52421;Transporte de passageiros em ônibus rodoviário, TIPO: Executivo, mínimo de 42 lugares com poltronas reclináveis, sanitário a bordo, cinto de segurança, ar condicionado, tempo máximo de 10 (dez) anos de fabricação, por diária, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;3.00;1004.4400
CEP-Colégio Estadual do Paraná;272;2023;Pregão Eletrônico;7;127;52420;Transporte de passageiros em ônibus rodoviário, TIPO: Executivo, mínimo de 42 lugares com poltronas reclináveis, sanitário a bordo, cinto de segurança, ar condicionado, tempo máximo de 10 (dez) anos de fabricação, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Quilômetro;9600.00;14.0000
CEP-Colégio Estadual do Paraná;272;2023;Pregão Eletrônico;7;127;52421;Transporte de passageiros em ônibus rodoviário, TIPO: Executivo, mínimo de 42 lugares com poltronas reclináveis, sanitário a bordo, cinto de segurança, ar condicionado, tempo máximo de 10 (dez) anos de fabricação, por diária, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;70.00;1000.8000
CEP-Colégio Estadual do Paraná;272;2023;Pregão Eletrônico;9;127;52420;Transporte de passageiros em ônibus rodoviário, TIPO: Executivo, mínimo de 42 lugares com poltronas reclináveis, sanitário a bordo, cinto de segurança, ar condicionado, tempo máximo de 10 (dez) anos de fabricação, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Quilômetro;3500.00;10.2900
CEP-Colégio Estadual do Paraná;272;2023;Pregão Eletrônico;9;127;52421;Transporte de passageiros em ônibus rodoviário, TIPO: Executivo, mínimo de 42 lugares com poltronas reclináveis, sanitário a bordo, cinto de segurança, ar condicionado, tempo máximo de 10 (dez) anos de fabricação, por diária, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;18.00;1221.3100
CEP-Colégio Estadual do Paraná;334;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;105;57479;Prestação de serviços, Crachá, Plastificação dura com um furo, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1000.00;2.5000
CEP-Colégio Estadual do Paraná;334;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;105;86691;Prestação de Serviços, TIPO: Confecção de Cordão Personalizado para Crachá, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1000.00;1.8600
CEP-Colégio Estadual do Paraná;334;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;105;86692;Prestação de Serviços, TIPO: Confecção de Porta Crachá Personalizado, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1000.00;0.4000
CEP-Colégio Estadual do Paraná;494;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;102;71196;Serviços de Alimentação, TIPO: Coffee Break, 04 (quatro) tipos de salgados, 03 (três) tipos de doces, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;300.00;20.0000
CEP-Colégio Estadual do Paraná;1025;2023;Pregão Eletrônico (Lei Federal 14.133/2021);32;8504;6323;Toalha de papel, TIPO: Interfolhada, PADRÃO: 2 dobras, COMPOSIÇÃO: 100% fibras de celulose virgem, não reciclado, COR: Branca, DIMENSÃO: Largura: 20cm, Comprimento: 22cm, (variação de +/- 10%), GRAMATURA: 27g/m² a 29g/m², EMBALAGEM: Caixa ou fardo plástico com 2000 folhas, embaladas internamente em 8 maços de 250 folhas cada, CARACTERÍSTICAS ADICIONAIS: De primeira qualidade, alta absorção e sem odor, UNID. DE MEDIDA: Unitário;230.00;25.0000
CEP-Colégio Estadual do Paraná;1025;2023;Pregão Eletrônico (Lei Federal 14.133/2021);33;8504;6323;Toalha de papel, TIPO: Interfolhada, PADRÃO: 2 dobras, COMPOSIÇÃO: 100% fibras de celulose virgem, não reciclado, COR: Branca, DIMENSÃO: Largura: 20cm, Comprimento: 22cm, (variação de +/- 10%), GRAMATURA: 27g/m² a 29g/m², EMBALAGEM: Caixa ou fardo plástico com 2000 folhas, embaladas internamente em 8 maços de 250 folhas cada, CARACTERÍSTICAS ADICIONAIS: De primeira qualidade, alta absorção e sem odor, UNID. DE MEDIDA: Unitário;170.00;25.0000
CEP-Colégio Estadual do Paraná;1025;2023;Pregão Eletrônico (Lei Federal 14.133/2021);64;8504;16690;Papel higiênico, TIPO: Gofrado, folha dupla de alta qualidade e alta absorção, USO: Dispenser, MEDIDA: Largura: 10cm, Comprimento: 250m (variação de +/- 2%), FRAGRÂNCIA: Neutra, COR: Branco, COMPOSIÇÃO: 100% fibras de celulose virgem, não reciclado, EMBALAGEM: Rolo com 250m, CARACTERÍSTICAS ADICIONAIS: Ausência de furos, rasgos, manchas, cheiro ou quaisquer substâncias nocivas à saúde, UNID. DE MEDIDA: Unitário;3000.00;11.0000
CGE-Controladoria Geral do Estado;53;2023;Pregão Eletrônico;19;7907;85056;Desodorizador de ambiente, APLICAÇÃO: Eliminação de odores, COMPOSIÇÃO: Álcool etílico, perfume, água, nitrato de sódio e sem CFC, AROMA: Diversos, EMBALAGEM: Frasco com 400ml (variação de +/- 10%), UNID. DE MEDIDA: Unitário;200.00;7.0500
CGE-Controladoria Geral do Estado;116;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;112;56537;Prestação de Serviços, TIPO: Impressão e Cópias, Colorida - A4, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;5000.00;0.2100
CGE-Controladoria Geral do Estado;116;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;112;56538;Prestação de Serviços, TIPO: Impressão e Cópias, Monocromática - A3, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1000.00;0.0300
CGE-Controladoria Geral do Estado;211;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6701;77453;Headset, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;180.00;73.9700
CGE-Controladoria Geral do Estado;334;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;105;86691;Prestação de Serviços, TIPO: Confecção de Cordão Personalizado para Crachá, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;100.00;1.8600
CGE-Controladoria Geral do Estado;334;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;105;86692;Prestação de Serviços, TIPO: Confecção de Porta Crachá Personalizado, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;100.00;0.4000
CGE-Controladoria Geral do Estado;348;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;302;42302;Serviço de Monitoramento, Grupo de 01 a 04 câmeras, Com instalação e locação do conjunto de equipamentos necessários e suficientes para o funcionamento, UNID. DE MEDIDA: Unitário;1.00;830.1200
CGE-Controladoria Geral do Estado;348;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;302;42314;Serviço de Monitoramento, Grupo de 06 a 10 sensores, Com instalação e locação do conjunto de equipamentos necessários e suficientes para o funcionamento, UNID. DE MEDIDA: Unitário;1.00;285.3100
CGE-Controladoria Geral do Estado;366;2023;Pregão Eletrônico (Lei Federal 14.133/2021);12;7303;3248;Garrafa térmica, TIPO: Pressão, CAPACIDADE: 1,8 litros, MODELO: Lisa, MATERIAL: Corpo com revestimento em aço inox, ampola de vidro e tampa em polipropileno, CARACTERÍSTICAS ADICIONAIS: Com alça , UNID. DE MEDIDA: Unitário;20.00;56.9500
CGE-Controladoria Geral do Estado;449;2023;Pregão Eletrônico (Lei Federal 14.133/2021);11;8301;57256;Troféu, Material: Acrílico, transparente, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;20.00;43.0000
CGE-Controladoria Geral do Estado;449;2023;Pregão Eletrônico (Lei Federal 14.133/2021);15;7504;81212;Pasta, TIPO: Personalizada, MATERIAL: Couro, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;100.00;37.9900
CGE-Controladoria Geral do Estado;494;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;102;71196;Serviços de Alimentação, TIPO: Coffee Break, 04 (quatro) tipos de salgados, 03 (três) tipos de doces, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;2000.00;20.0000
CGE-Controladoria Geral do Estado;715;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;7002;54699;Licença de Software, Demais informações de acordo com Termo de Referência, UNID. DE MEDIDA: Unitário;6.00;835.8000
CGE-Controladoria Geral do Estado;715;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;201;65299;Prestação de Serviços, Garantia de Hardware e Software, Com Suporte técnico e Atualização Tecnológica, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;6.00;1057.6400
CGE-Controladoria Geral do Estado;715;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;7003;58163;Switch Gerenciável 24 portas, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;6.00;3161.0000
CGE-Controladoria Geral do Estado;960;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6702;58806;Tripé, para Banner, MATERIAL: Alumínio, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;10.00;83.3200
CGE-Controladoria Geral do Estado;1026;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;7910;64;Lixeira, TIPO: Sem tampa, USO: Escritório, MATERIAL: Polipropileno, MEDIDA: Altura: 25cm, Diâmetro: 25cm, COR: Preta, CAPACIDADE: 12 litros (variação de +/- 10%), UNID. DE MEDIDA: Unitário;4.00;16.0000
CGE-Controladoria Geral do Estado;1026;2023;Pregão Eletrônico (Lei Federal 14.133/2021);27;7910;60190;Lixeira, TIPO: Com tampa retrátil, MATERIAL: Polipropileno de alta resistência, CAPACIDADE: 4 litros (variação de +/- 10%), UNID. DE MEDIDA: Unitário;10.00;10.9000
CGE-Controladoria Geral do Estado;1031;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;7003;95654;"Desktop, PLACA-MÃE (MOTHERBOARD): Deverá implementar: Função de registro de número de patrimônio em memória não volátil, Implementar mecanismo de proteção de gravação de número do patrimônio, Controle de permissão de acesso através de senhas, sendo uma para inicializar o computador e outra para ter acesso aos recursos de administração de BIOS, Controladoras de discos rígidos SATA e M.2: 2 (dois) ou mais dispositivos no padrão SATA, sendo pelo menos um de 6,0 Gb/s, 1 (um) ou mais dispositivos padrão M.2 PCIe Gen 3 (para disco SSD  Solid State Drive), Controladora USB com suporte a dispositivos externos: 3 (três) ou mais interfaces no padrão USB 2.0 ou superior, 3 (três) ou mais interfaces no padrão USB 3.2, ou superior, 1 (uma) ou mais interfaces no padrão USB Tipo C, A soma de todas as interfaces USB deverá permitir conectar 7 (sete) ou mais dispositivos diretamente, Controladora de áudio: 1 (uma) saída estéreo, 1 (uma) entrada de microfone, Ambas podem ser ofertadas numa só interface de áudio composto que permita uso simultâneo de entrada de microfone e saída estéreo (combo), Memória RAM: Possuir no mínimo 2 (dois) slots de memória DDR4, ou tecnologia superior, Permitir no mínimo expansão para 32 GB, ou valor superior, Módulo TPM (Trusted Platform Module) para criptografia das chaves do sistema: Integrado a placa-mãe (motherboard) e sem uso de conectores, de forma que não permita remoção do módulo, Implementação por chip dedicado, Versão 2.0 ou superior, O FABRICANTE deve ser registrado na ""Membership List"" do Trusted Computing Group (TCG), acessível pelo website https://trustedcomputinggroup.org/membership/member-companies/#cwy-members-list, ou endereço que o venha substituir, estando na categoria Promoter ou ""Contributor"", de forma a atestar que os seus equipamentos estão em conformidade com a especificação do TCG, A verificação do chip deve ser feita no endereço https://trustedcomputinggroup.org/membership/certification/tpm-certified-products/, ou endereço que o venha substituir, Slots PCIe: 1 (um) slot livre padrão PCIe X16, Gen 3 ou superior, Chipset: Deverá ser do mesmo fabricante do processador, Deverá suportar velocidade do barramento de comunicação com o processador ofertado, Operar com dois canais simultâneos (Dual Channel), BIOS, Deverá estar em conformidade como Padrão UEFI na versão 2.6 ou superior (uefi.org/specsandtesttools ou endereço que o venha substituir), O FABRICANTE deve ser registrado na Membership List do Unified Extensible Firmware Interface Forum, acessível pelo website www.uefi.org/members, ou endereço que o venha substituir, estando na categoria ""Promoters"" ou ""Contributors"", de forma a atestar que os seus equipamentos estão em conformidade com a especificação UEFI, Deverá ser desenvolvida pelo fabricante do equipamento ou este deverá ter direitos (COPYRIGHT) sobre esta BIOS, Deverá ser apresentada declaração do FABRICANTE da BIOS que o fabricante do equipamento possui livre direito de edição sobre a BIOS, garantindo assim manutenção (adaptações, correções) do equipamento adquirido, Deverá prover suporte à SMBIOS, ACPI, atualização e configuração da BIOS, Suporte do recurso PXE (Pre-boot Execution Environment) e WOL (Wake on LAN), Deverá possuir interface gráfica e diagnóstico dos componentes do equipamento, quando necessário intervenção do suporte técnico, A data da versão da BIOS deverá ser igual ou superior a 1º de julho de 2023, Deverá possuir alto-falante interno para indicar possíveis erros de hardware, PROCESSADOR DE 64 BITS: Arquitetura ""desktop"", Plataforma Intel Core ou AMD Ryzen: O processador ofertado deve possuir desempenho mínimo conforme avaliação do software Performance Test da Passmark, A comprovação deverá ser específica para o equipamento que está sendo ofertado, Só será aceito processador lançado a partir do primeiro trimestre de 2023 (Q1 2023), comprovado através do site do FABRICANTE do processador, Dissipador e ventilador (cooler) do mesmo fabricante do processador ou homologado pelo fabricante do equipamento de acordo com as recomendações do fabricante do processador, INTERFACE DE REDE INTERNA: Ethernet com velocidades 10/100/1000 Base-T/Tx: Implementar as funções Wale-On-LAN (WOL) e PXE 2.0, Auto-negotiation (suporte a negociação automática de velocidade, modos Half/Full duplex e inversão de pares de TX/RX), Conector RJ-45, CONTROLADORA DE VÍDEO: Placa de vídeo on-board, 2 (duas) saídas digitais, podendo ser padrão HDMI ou DisplayPort, Suporte simultâneo a 2 monitores, Resolução mínima 3.840 x 2.160 pixeis, na saída de vídeo digital, Compatível com a tecnologia DirectX 12, ou superior, Compatível com a tecnologia OpenGL 4.5, ou superior, MEMÓRIA RAM: DDR4, 3.200 MT/s ou superior, 2 (dois) módulos de 8 GB, totalizando 16 GB, Os pentes de memória devem ser homologados pelo fabricante do equipamento ofertado, UNIDADE DE ARMAZENAMENTO SSD: Tecnologia M.2 PCIe NVMe Gen 3, Capacidade de armazenamento de 256 GB, Velocidade de leitura mínima de 2.200 MB/s, Velocidade de gravação mínima de 1.500 MB/s, GABINETE: Com slot de segurança furado no próprio gabinete para tranca tipo ""Kensington"", ou similar, que trave todas as partes do gabinete, Sensor de intrusão com gerador de alertas, Deve também implementar a geração de logs de intrusão e gravar na BIOS, 7 (sete) ou mais interfaces padrão USB, sendo no mínimo 2 (duas) frontais, Uma das interfaces USB deve ser Tipo C, Conector(es) de entrada e saída de áudio 3,5 mm, sendo aceita interface tipo combo, Fonte interna Bivolt (127 V e 220 V): Com correção de fator de potência ativo, Eficiência de mínima de 90%, 92% e 89% em regimes de carga de 20%, 50% e 100% da capacidade de carga equivalente à certificação 80 PLUS PLATINUM e verificável no endereço https://www.clearesult.com/80plus/ ou outro endereço que o venha substituir, devendo constar no site o nome do fabricante e o modelo da fonte do equipamento ofertado, Caso a PROPONETE não tenha na sua linha do produto ofertado fonte certificada 80 PLUS PLATINUM, será aceita fonte com eficiência de mínima de 87%, 90% e 87% em regimes de carga de 20%, 50% e 100% da capacidade de carga equivalente a certificação 80 PLUS GOLD e verificável no endereço https://www.clearesult.com/80plus/ ou outro endereço que o venha substituir, devendo constar no site o nome do fabricante e o modelo da fonte do equipamento ofertado, Todas as conexões internas à placa-mãe e aos periféricos devem ser feitas diretamente, sem uso de adaptadores ou extensores, Com capacidade de suportar os componentes solicitados, Cabo de força NBR-14.136 com no mínimo 1,8 m de comprimento, Volume máximo de 8.500 cm3 (altura x largura x profundidade), ou 8,5 litros, Admite-se que o volume possa exceder até 5,0% o volume máximo solicitado, O gabinete deverá possuir em seu corpo, o modelo, o número de série e/ou etiqueta de serviço que identifique unicamente o equipamento perante o FABRICANTE, As informações deverão possibilitar acesso à configuração de fábrica, obtenção de drivers atualizados, correções de problemas, firmwares e outras informações para bom funcionamento do equipamento, O gabinete deverá ter rigidez suficiente para suportar a colocação do monitor ofertado, quando estiver em posição horizontal, Não serão aceitos gabinetes de MiniPC com fontes externas, PERIFÉRICOS: Mouse ótico com resolução de 1000 dpi, 2 (duas) teclas, dispositivo de rolagem (scroll), interface USB e com mouse pad, Teclado com interface USB, padrão ABNT2, resistente a respingos ou derramamento acidental de líquidos, O comprimento mínimo dos cabos do teclado e do mouse deve ser de 1,8 m, sem uso de adaptadores ou extensões, Mouse e teclado deverão, obrigatoriamente, ser do mesmo FABRICANTE do equipamento fornecido, Será aceito o regime de OEM (Original Equipment Manufacturer), desde que devidamente comprovado pelo FABRICANTE, Possuir a mesma tonalidade do gabinete (cor), não sendo aceito o emprego de mouses e teclados de livre comercialização no mercado, Devem ter a logomarca do FABRICANTE do desktop no corpo de ambos os dispositivos, gravados em baixo-relevo, Serão aceitos, como alternativa, que ambos dispositivos impressão a laser ou serigrafia, Nesse caso deverá ser demonstrado através de certificado de qualidade que a gravação resistirá no corpo dos acessórios durante o período de garantia, O mouse pad pode ser de livre comercialização, Cabos de segurança padrão ""Kensington"" ou similar: 1 (um) cabo de segurança com cadeado ou fechadura com chave que permita travar dois equipamentos, ou seja, com uma trava para o desktop e uma outra trava para o monitor, sem adaptações ou 2 (dois) cabos de segurança com cadeado ou fechadura com chave, ou seja, um cabo para o desktop e outro cabo para o monitor, CARACTERÍSTICAS ADICIONAIS: Compatibilidade, sistema operacional, certificações, requisitos de qualidade, garantia, manuais, drivers, acessórios e demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário";30.00;2753.1800
