numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;num_protocolo_aax;data;valor;cpf_cnpj;nome_razaosocial
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);16;6510;62472;"Sonda, Sistema Fechado de Aspiração Traqueal, Calibre 14, para uso em traqueostomia, conector duplo ""swil"", via de irrigação com válvula antirrefluxo, com sonda de aproximadamente 30 cm graduada com números e cores e coberta por bainha de plástico siliconizada, com válvula de sucção com trava de segurança, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;20.8500;08583229000108;CARLA DE OLIVEIRA CORREA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);14;6510;39972;Fixador para tubo endotraqueal, Composto por duas bandas, Uma superior medindo 72cm e outra inferior com 68cm de comprimento, Tamanho adulto, Ambas com largura de 1,5cm, Tendo uma delas um orifício central e uma peça de velcro adesivo, Confeccionado em tecido de algodão, Macio, Atóxico, Hipoalergênico e anti-escaras, Com velcro nas extremidades para fixação de aproximadamente 4cm de comprimento, Regulável através do velcro para união das bandas, Produto não estéril, EMBALAGEM: Individual com dados de identificação, Procedência e data de fabricação, UNID. DE MEDIDA: Unitário;225885346;2024-08-12;8.3300;13458946000148;LEVEL FARMACEUTICA LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);14;6510;39972;Fixador para tubo endotraqueal, Composto por duas bandas, Uma superior medindo 72cm e outra inferior com 68cm de comprimento, Tamanho adulto, Ambas com largura de 1,5cm, Tendo uma delas um orifício central e uma peça de velcro adesivo, Confeccionado em tecido de algodão, Macio, Atóxico, Hipoalergênico e anti-escaras, Com velcro nas extremidades para fixação de aproximadamente 4cm de comprimento, Regulável através do velcro para união das bandas, Produto não estéril, EMBALAGEM: Individual com dados de identificação, Procedência e data de fabricação, UNID. DE MEDIDA: Unitário;225885346;2024-08-12;8.3300;13458946000148;LEVEL FARMACEUTICA LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);19;6510;5528;Canula orofaringea, De Guedel calibre 01, descartável, não estéril, confeccionada em plástico atoxico, transparente, com flexibilidade e curvatura adequadas a sua finalidade, com reforço interno afim de evitar o colabamento, sem rebarbas ou imperfeições, extremidade distal dotada de flange na qual deve estar gravado o calibre da cânula. O produto deve ser resistente aos métodos de desinfecção e esterilização usuais. A embalagem deve ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, lote, nº de registro na ANVISA, UNID. DE MEDIDA: Unitário;225885346;2024-08-12;1.8700;01328535000159;CLASSMED PRODUTOS HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);21;6510;5530;Canula orofaringea, Cânula orofaríngea de Guedel calibre 03, descartável, não estéril, confeccionada em plástico atoxico, transparente, com flexibilidade e curvatura adequadas a sua finalidade, com reforço interno afim de evitar o colabamento, sem rebarbas ou imperfeições, extremidade distal dotada de flange na qual deve estar gravado o calibre da cânula. O produto deve ser resistente aos métodos de desinfecção e esterilização usuais. A embalagem deve ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, lote, nº de registro na ANVISA, UNID. DE MEDIDA: Unitário;225885346;2024-08-12;1.7700;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);23;6510;5532;Canula orofaringea, De Guedel calibre 05, descartável, não estéril, confeccionada em plástico atoxico, transparente, com flexibilidade e curvatura adequadas a sua finalidade, com reforço interno afim de evitar o colabamento, sem rebarbas ou imperfeições, extremidade distal dotada de flange na qual deve estar gravado o calibre da cânula. O produto deve ser resistente aos métodos de desinfecção e esterilização usuais. A embalagem deve ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, lote, nº de registro na ANVISA, UNID. DE MEDIDA: Unitário;225885346;2024-08-12;1.5100;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);26;6510;5535;"Canula de traqueostomia, Calibre 4,0, estéril, descartável, confeccionada em PVC atóxico, siliconado, flexível, transparente, ponta distal é arredondada para suavizar o trauma na inserção; composta por cânula externa sem balão de baixa pressão, cânula interior e tampa de vedação, linha radiopaca, hastes flexíveis ajustáveis ao paciente, asas para fixação com impressão do calibre em local visível, com gravação indelével. Deve ser de fácil manuseio que não cause traumatismo traqueal e mandril com ponta arredondada. A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, nº de registro na ANVISA e apresentar código de barras, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;11.4700;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);27;6510;5536;"Canula de traqueostomia, Calibre 4,5, estéril, descartável, confeccionada em PVC atóxico, siliconado, flexível, transparente, ponta distal é arredondada para suavizar o trauma na inserção; composta por cânula externa sem balão de baixa pressão, cânula interior e tampa de vedação, linha radiopaca, hastes flexíveis ajustáveis ao paciente, asas para fixação com impressão do calibre em local visível, com gravação indelével. Deve ser de fácil manuseio que não cause traumatismo traqueal e mandril com ponta arredondada. A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, nº de registro na ANVISA e apresentar código de barras, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;11.4700;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);28;6510;5537;"Canula de traqueostomia, Calibre 5,0, estéril, descartável, confeccionada em PVC atóxico, siliconado, flexível, transparente, ponta distal é arredondada para suavizar o trauma na inserção; composta por cânula externa sem balão de baixa pressão, cânula interior e tampa de vedação, linha radiopaca, hastes flexíveis ajustáveis ao paciente, asas para fixação com impressão do calibre em local visível, com gravação indelével. Deve ser de fácil manuseio que não cause traumatismo traqueal e mandril com ponta arredondada. A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, nº de registro na ANVISA e apresentar código de barras, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;11.4700;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);32;6510;5541;"Canula de traqueostomia, calibre 7,0, estéril, descartável, confeccionada em PVC atóxico, siliconado, flexível, transparente, ponta distal é arredondada para suavizar o trauma na inserção; composta por cânula externa com balão de baixa pressão, cânula interior e tampa de vedação, linha radiopaca, hastes flexíveis ajustáveis ao paciente, asas para fixação com impressão do calibre em local visível, com gravação indelével. Deve ser de fácil manuseio que não cause traumatismo traqueal e mandril com ponta arredondada. A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, nº de registro na ANVISA e apresentar código de barras, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;10.7400;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);35;6510;5544;Cânula, TIPO: De traqueostomia, ESPECIFICAÇÃO: Calibre 8,5, estéril, descartável, confeccionada em PVC atóxico, siliconado, flexível, transparente, ponta distal é arredondada para suavizar o trauma na inserção, composta por cânula externa com balão de baixa pressão, cânula interior e tampa de vedação, linha radiopaca, hastes flexíveis ajustáveis ao paciente, asas para fixação com impressão do calibre em local visível, com gravação indelével, USO: Deve ser de fácil manuseio que não cause traumatismo traqueal e mandril com ponta arredondada, EMBALAGEM: A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, nº de registro na ANVISA e apresentar código de barras, UNID. DE MEDIDA: Unitário;225885346;2024-08-12;11.4700;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);30;6510;5539;"Canula de traqueostomia, Calibre 6,0, estéril, descartável, confeccionada em PVC atóxico, siliconado, flexível, transparente, ponta distal é arredondada para suavizar o trauma na inserção; composta por cânula externa com balão de baixa pressão, cânula interior e tampa de vedação, linha radiopaca, hastes flexíveis ajustáveis ao paciente, asas para fixação com impressão do calibre em local visível, com gravação indelével. Deve ser de fácil manuseio que não cause traumatismo traqueal e mandril com ponta arredondada. A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, nº de registro na ANVISA e apresentar código de barras, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;10.7400;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);29;6510;5538;"Canula de traqueostomia, Calibre 5,5, estéril, descartável, confeccionada em PVC atóxico, siliconado, flexível, transparente, ponta distal é arredondada para suavizar o trauma na inserção; composta por cânula externa sem balão de baixa pressão, cânula interior e tampa de vedação, linha radiopaca, hastes flexíveis ajustáveis ao paciente, asas para fixação com impressão do calibre em local visível, com gravação indelével. Deve ser de fácil manuseio que não cause traumatismo traqueal e mandril com ponta arredondada. A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, nº de registro na ANVISA e apresentar código de barras, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;11.4700;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);25;6510;5534;"Canula de traqueostomia, Calibre 3,5, estéril, descartável, confeccionada em PVC atóxico, siliconado, flexível, transparente, ponta distal é arredondada para suavizar o trauma na inserção; composta por cânula externa sem balão de baixa pressão, cânula interior e tampa de vedação, linha radiopaca, hastes flexíveis ajustáveis ao paciente, asas para fixação com impressão do calibre em local visível, com gravação indelével. Deve ser de fácil manuseio que não cause traumatismo traqueal e mandril com ponta arredondada. A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, nº de registro na Anvisa , UNID. DE MEDIDA: Unitário";225885346;2024-08-12;11.4700;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);15;6510;62472;"Sonda, Sistema Fechado de Aspiração Traqueal, Calibre 14, para uso em traqueostomia, conector duplo ""swil"", via de irrigação com válvula antirrefluxo, com sonda de aproximadamente 30 cm graduada com números e cores e coberta por bainha de plástico siliconizada, com válvula de sucção com trava de segurança, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;16.8100;01122234000174;IMPORT SERVICE MATERIAL MEDICO HOSPITALAR LTDA 
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);10;6510;88637;"Sistema fechado de aspiração endotraqueal, MATERIAL: Polipropileno, 14FR (quatorze French) em PVC e silicone, MEDIDA: No mínimo 50cm de comprimento, atóxico, flexível, transparente, Composto por sonda aspiração em PVC, graduada em centímetros com orifícios na extremidade de aspiração e ponta arredondada, luva plástica siliconada envolvendo a sonda, adaptador com conexão em ""Y"" com duplo swivel (pivô giratório 360º) em diversos tamanhos, Com câmara fechada para isolar a sonda, conector para tubo endotraqueal e circuito ventilador mecânico, Contendo via de instalação com válvula antirrefluxo, Válvula para controle de vácuo com trava por pressão e tampa protetora na extremidade distal, EMBALAGEM: Individual, em papel grau cirúrgico ou em outro tipo de material que seja compatível com o método de esterilização utilizado, esterilizado, com abertura em pétala, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;20.8500;08583229000108;CARLA DE OLIVEIRA CORREA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6510;38972;"Sistema fechado de aspiração endotraqueal, MATERIAL: Polipropileno, 10 FR (dez French), em PVC e silicone, MEDIDA: Comprimento: 30cm aproximadamente, Atóxico, Flexível, Transparente, Composto por sonda aspiração em PVC, graduada em centímetros com orifícios na extremidade de aspiração e ponta arredondada, luva plástica siliconada envolvendo a sonda, adaptador com conexão em ""Y"" com duplo swivel (pivô giratório 360º) em diversos tamanhos, Com câmara fechada para isolar a sonda, Conector para tubo endotraqueal e circuito ventilador mecânico, contendo via de instalação com válvula antirrefluxo, válvula para controle de vácuo com trava por pressão e tampa protetora na extremidade distal, EMBALAGEM: Individual, em papel grau cirúrgico ou em outro tipo de material que seja compatível com o método de esterilização utilizado, esterilizado, com abertura em pétala, CARACTERÍSTICAS ADICIONAIS: Contendo na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, tamanho, procedência, data de fabricação, validade, lote, registro na ANVISA, UNID. DE MEDIDA: Unitário";225885346;2024-08-12;20.8500;08583229000108;CARLA DE OLIVEIRA CORREA
396;2023;Pregão Eletrônico (Lei Federal 14.133/2021);22;6510;5531;Canula orofaringea, De Guedel calibre 04, descartável, não estéril, confeccionada em plástico atoxico, transparente, com flexibilidade e curvatura adequadas a sua finalidade, com reforço interno afim de evitar o colabamento, sem rebarbas ou imperfeições, extremidade distal dotada de flange na qual deve estar gravado o calibre da cânula. O produto deve ser resistente aos métodos de desinfecção e esterilização usuais. A embalagem deve ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, lote, nº de registro na ANVISA, UNID. DE MEDIDA: Unitário;225885346;2024-08-12;1.7700;02223342000104;STARMED ARTIGOS MEDICOS E HOSPITALARES LTDA
