numprocesso,ano,orgao,modalidade,valor_total,lsl_cap,razao_vt_lsl,flag_irregular,participantes,vencedores,qtd_itens,excedente
234,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),6320445.12,650000.0,9.723761723076922,1,19,24,36.0,5670445.12
1909,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),6302422.56,650000.0,9.696034707692307,1,4,15,15.0,5652422.56
912,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,6289619.9,650000.0,9.676338307692308,1,12,64,221.0,5639619.9
1374,2023,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico,6289000.0,650000.0,9.675384615384615,1,1,1,54.0,5639000.0
527,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,6283821.87,650000.0,9.667418261538462,1,29,147,138.0,5633821.87
1588,2024,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),6266264.78,650000.0,9.640407353846154,1,0,0,56.0,5616264.78
527,2025,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),6260718.65,650000.0,9.631874846153847,1,29,147,138.0,5610718.65
386,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),6224726.17,650000.0,9.576501799999999,1,17,37,52.0,5574726.17
386,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),6224726.17,650000.0,9.576501799999999,1,17,37,52.0,5574726.17
187,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),6224112.71,650000.0,9.575558015384615,1,4,5,22.0,5574112.71
36,2025,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),14286943.82,1500000.0,9.524629213333334,1,7,16,24.0,12786943.82
222,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),6188058.0,650000.0,9.52008923076923,1,15,15,27.0,5538058.0
1411,2023,PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,Pregão Eletrônico,6163200.0,650000.0,9.481846153846154,1,1,1,1.0,5513200.0
312,2024,UEPG-Universidade Estadual de Ponta Grossa,Pregão Eletrônico (Lei Federal 14.133/2021),14217935.2,1500000.0,9.478623466666667,1,7,8,13.0,12717935.2
23,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico,6147061.8,650000.0,9.457018153846153,1,13,14,21.0,5497061.8
1982,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),6080000.0,650000.0,9.353846153846154,1,0,0,1.0,5430000.0
40,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Chamamento Público,6076711.61,650000.0,9.348787092307694,1,17,22,32.0,5426711.61
758,2025,PRESP-Paraná Esporte (Antigo IPCE),Pregão Eletrônico (Lei Federal 14.133/2021),6062966.01,650000.0,9.327640015384615,1,8,24,30.0,5412966.01
864,2023,DETRAN-Departamento de Trânsito do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),6057629.28,650000.0,9.319429661538463,1,1,8,26.0,5407629.28
2,2023,PMPR-CGPM-Comando Geral da Polícia Militar - SESP,Pregão Eletrônico (Lei Federal 14.133/2021),6048000.0,650000.0,9.304615384615385,1,31,155,206.0,5398000.0
666,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),6030122.16,650000.0,9.277111015384616,1,3,3,3.0,5380122.16
608,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),13910400.0,1500000.0,9.2736,1,10,29,34.0,12410400.0
176,2024,FA-Fundação Araucária,Pregão Eletrônico (Lei Federal 14.133/2021),6000022.0,650000.0,9.230803076923078,1,5,6,74.0,5350022.0
68,2024,COHAPAR-Companhia de Habitação do Paraná,Licitação Eletrônica - Estatal,13814135.8,1500000.0,9.209423866666667,1,8,51,147.0,12314135.8
14,2024,SEIL-Secretaria de Estado da Infraestrutura e Logística,Concorrência Eletrônica (Lei Federal 14.133/2021),5978655.36,650000.0,9.197931323076924,1,11,86,121.0,5328655.36
422,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico,13745668.75,1500000.0,9.163779166666666,1,2,3,4.0,12245668.75
1043,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),5949800.16,650000.0,9.153538707692308,1,2,2,30.0,5299800.16
2100,2024,CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB),Pregão Eletrônico (Lei Federal 14.133/2021),5931978.0,650000.0,9.12612,1,16,59,919.0,5281978.0
2059,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),5874000.0,650000.0,9.036923076923078,1,1,17,17.0,5224000.0
2047,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),5835193.8,650000.0,8.97722123076923,1,0,0,4.0,5185193.8
161,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),5834718.5,650000.0,8.97649,1,14,46,185.0,5184718.5
61,2024,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Concorrência Eletrônica (Lei Federal 14.133/2021),13440625.81,1500000.0,8.960417206666667,1,11,38,90.0,11940625.81
11,2025,PMPR-HPM-Hospital da Polícia Militar - SESP,Credenciamento,5822388.1,650000.0,8.957520153846152,1,40,54,90.0,5172388.1
811,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),5789352.0,650000.0,8.906695384615384,1,8,18,24.0,5139352.0
395,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5788521.8,650000.0,8.905418153846153,1,30,22,23.0,5138521.8
36,2024,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico,13328234.22,1500000.0,8.88548948,1,7,16,24.0,11828234.22
1071,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5775116.7,650000.0,8.884794923076923,1,17,33,61.0,5125116.7
691,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),5757944.8,650000.0,8.858376615384616,1,3,4,40.0,5107944.8
55,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Concorrência Eletrônica (Lei Federal 14.133/2021),13272945.32,1500000.0,8.848630213333333,1,13,19,55.0,11772945.32
22,2025,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),13261050.0,1500000.0,8.8407,1,30,179,230.0,11761050.0
48,2024,UEM-Universidade Estadual de Maringá,Concorrência Eletrônica (Lei Federal 14.133/2021),13230000.0,1500000.0,8.82,1,10,19,209.0,11730000.0
239,2024,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),5729760.0,650000.0,8.815015384615384,1,3,2,11.0,5079760.0
228,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),13200799.42,1500000.0,8.800532946666667,1,17,57,68.0,11700799.42
71,2023,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Pregão Eletrônico,5698949.65,650000.0,8.767614846153847,1,14,8,39.0,5048949.65
669,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5693085.81,650000.0,8.758593553846152,1,2,2,16.0,5043085.81
68,2023,UEM-Universidade Estadual de Maringá,Concorrência Eletrônica (Lei Federal 14.133/2021),13066221.65,1500000.0,8.710814433333333,1,8,51,147.0,11566221.65
530,2024,PMPR-HPM-Hospital da Polícia Militar - SESP,Pregão Eletrônico (Lei Federal 14.133/2021),5655000.0,650000.0,8.7,1,2,2,12.0,5005000.0
128,2025,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),5655000.0,650000.0,8.7,1,8,9,18.0,5005000.0
675,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5654759.5,650000.0,8.69963,1,4,13,59.0,5004759.5
159,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),5650525.19,650000.0,8.693115676923078,1,8,31,33.0,5000525.19
181,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico,5647333.44,650000.0,8.688205292307693,1,6,10,11.0,4997333.44
883,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5636809.79,650000.0,8.672015061538461,1,4,7,16.0,4986809.79
223,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico,5613600.0,650000.0,8.636307692307692,1,8,10,13.0,4963600.0
142,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5583572.56,650000.0,8.590111630769231,1,20,47,76.0,4933572.56
5,2023,SESP-Secretaria de Estado da Segurança Pública,Credenciamento,5564183.4,650000.0,8.560282153846154,1,19,29,105.0,4914183.4
11,2023,SESP-Secretaria de Estado da Segurança Pública,Credenciamento,5564183.4,650000.0,8.560282153846154,1,40,54,90.0,4914183.4
1836,2024,PALCOPARANA-Serviço Social Autônomo PALCOPARANA,Pregão Eletrônico (Lei Federal 14.133/2021),5554000.0,650000.0,8.544615384615385,1,1,1,1.0,4904000.0
61,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5493398.7,650000.0,8.451382615384615,1,11,38,90.0,4843398.7
797,2025,IAT-Instituto Água e Terra (Antigo IAP),Pregão Eletrônico (Lei Federal 14.133/2021),5474631.52,650000.0,8.42251003076923,1,18,21,21.0,4824631.52
307,2024,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),5427799.2,650000.0,8.350460307692307,1,3,3,9.0,4777799.2
2204,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),5397640.0,650000.0,8.30406153846154,1,0,0,10.0,4747640.0
253,2025,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5370495.4,650000.0,8.262300615384616,1,4,4,19.0,4720495.4
427,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5356642.5,650000.0,8.240988461538462,1,9,13,14.0,4706642.5
24,2023,UEL-Universidade Estadual de Londrina,Concorrência Eletrônica (Lei Federal 14.133/2021),12276938.84,1500000.0,8.184625893333333,1,28,78,166.0,10776938.84
1070,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),5301919.41,650000.0,8.156799092307693,1,0,0,34.0,4651919.41
66,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5285980.04,650000.0,8.132276984615384,1,23,56,263.0,4635980.04
66,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5285980.04,650000.0,8.132276984615384,1,23,56,263.0,4635980.04
1073,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),5285627.5,650000.0,8.131734615384616,1,18,50,68.0,4635627.5
1396,2023,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Licitação Eletrônica - Estatal,5271756.0,650000.0,8.110393846153846,1,1,1,4.0,4621756.0
1003,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),5253003.76,650000.0,8.081544246153845,1,2,3,15.0,4603003.76
655,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5240760.0,650000.0,8.062707692307692,1,4,5,9.0,4590760.0
26,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico,5220000.0,650000.0,8.03076923076923,1,16,43,72.0,4570000.0
180,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,5217820.68,650000.0,8.02741643076923,1,5,15,148.0,4567820.68
236,2023,APPA-Administração dos Portos de Paranaguá e Antonina,Pregão Eletrônico,5200000.0,650000.0,8.0,1,3,3,764.0,4550000.0
448,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5188861.66,650000.0,7.982864092307692,1,8,24,35.0,4538861.66
1044,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5188861.66,650000.0,7.982864092307692,1,13,34,42.0,4538861.66
558,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5176313.0,650000.0,7.963558461538462,1,5,7,18.0,4526313.0
551,2024,PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,Pregão Eletrônico (Lei Federal 14.133/2021),5174476.41,650000.0,7.960732938461539,1,6,16,21.0,4524476.41
738,2024,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico (Lei Federal 14.133/2021),5173706.12,650000.0,7.959547876923077,1,25,29,48.0,4523706.12
119,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5171958.5,650000.0,7.956859230769231,1,18,29,36.0,4521958.5
345,2023,SEED-Secretaria de Estado da Educação,Pregão Eletrônico (Lei Federal 14.133/2021),5168172.51,650000.0,7.951034630769231,1,5,16,32.0,4518172.51
106,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),5165810.4,650000.0,7.947400615384616,1,19,41,56.0,4515810.4
590,2025,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),5137685.1,650000.0,7.904130923076923,1,3,4,19.0,4487685.1
50,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico,5132579.51,650000.0,7.896276169230769,1,17,33,122.0,4482579.51
41,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Concorrência Pública,11802879.99,1500000.0,7.86858666,1,14,21,183.0,10302879.99
517,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico,5103000.0,650000.0,7.850769230769231,1,12,30,49.0,4453000.0
93,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Licitação Eletrônica - Estatal,5099731.8,650000.0,7.845741230769231,1,10,20,42.0,4449731.8
728,2024,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),5063106.0,650000.0,7.789393846153846,1,2,3,8.0,4413106.0
852,2024,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),11681264.08,1500000.0,7.787509386666667,1,11,21,37.0,10181264.08
417,2024,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),11681172.08,1500000.0,7.787448053333334,1,26,29,42.0,10181172.08
1,2023,APPA-Administração dos Portos de Paranaguá e Antonina,Licitação Presencial - Estatal,5050000.0,650000.0,7.769230769230769,1,34,135,434.0,4400000.0
96,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),4981000.0,650000.0,7.663076923076923,1,9,10,91.0,4331000.0
513,2024,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico (Lei Federal 14.133/2021),4977041.83,650000.0,7.656987430769231,1,8,8,11.0,4327041.83
704,2025,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),4967016.84,650000.0,7.641564369230769,1,12,14,19.0,4317016.84
62,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Licitação Eletrônica - Estatal,11461392.22,1500000.0,7.640928146666667,1,22,29,52.0,9961392.22
484,2024,CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB),Pregão Eletrônico (Lei Federal 14.133/2021),4949393.26,650000.0,7.614451169230769,1,3,3,3.0,4299393.26
201,2024,SEED-Secretaria de Estado da Educação,Pregão Eletrônico (Lei Federal 14.133/2021),4943089.0,650000.0,7.604752307692308,1,3,3,4.0,4293089.0
20,2024,COHAPAR-Companhia de Habitação do Paraná,Licitação Eletrônica - Estatal,11385789.73,1500000.0,7.590526486666667,1,17,28,100.0,9885789.73
26,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),4931484.07,650000.0,7.58689856923077,1,16,43,72.0,4281484.07
8,2023,DETRAN-Departamento de Trânsito do Estado do Paraná,Leilão,4908808.5,650000.0,7.552013076923077,1,20,56,68.0,4258808.5
2127,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),4903446.72,650000.0,7.543764184615384,1,0,0,15.0,4253446.72
1010,2024,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),4886412.0,650000.0,7.517556923076923,1,7,12,15.0,4236412.0
6,2025,PMPR-HPM-Hospital da Polícia Militar - SESP,Credenciamento,4883358.84,650000.0,7.512859753846153,1,22,56,146.0,4233358.84
1049,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),4860051.89,650000.0,7.477002907692307,1,11,13,12.0,4210051.89
520,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),11167420.16,1500000.0,7.444946773333333,1,5,5,15.0,9667420.16
9,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Pregão Eletrônico,4820000.0,650000.0,7.415384615384616,1,21,138,627.0,4170000.0
571,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),4802674.27,650000.0,7.388729646153846,1,3,5,50.0,4152674.2699999996
291,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),4769285.5,650000.0,7.337362307692308,1,9,13,13.0,4119285.5
192,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),4710499.48,650000.0,7.246922276923078,1,14,51,84.0,4060499.4800000004
577,2023,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),4706029.78,650000.0,7.240045815384616,1,12,32,39.0,4056029.7800000003
1496,2024,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),4700000.0,650000.0,7.230769230769231,1,1,1,5.0,4050000.0
687,2024,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),4650560.0,650000.0,7.154707692307692,1,6,14,34.0,4000560.0
480,2023,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Pregão Eletrônico,10699999.92,1500000.0,7.1333332799999996,1,4,4,6.0,9199999.92
2143,2024,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),4620020.64,650000.0,7.107724061538461,1,1,1,7.0,3970020.6399999997
3,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Internacional,4615914.0,650000.0,7.1014061538461535,1,23,65,103.0,3965914.0
1373,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),4603257.45,650000.0,7.081934538461539,1,7,55,95.0,3953257.45
508,2025,PMPR-CGPM-Comando Geral da Polícia Militar - SESP,Pregão Eletrônico (Lei Federal 14.133/2021),4596742.4,650000.0,7.071911384615385,1,3,3,17.0,3946742.4000000004
142,2024,UEM-Universidade Estadual de Maringá,Concorrência Eletrônica (Lei Federal 14.133/2021),10593852.12,1500000.0,7.062568079999999,1,20,47,76.0,9093852.12
541,2024,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),4581266.74,650000.0,7.048102676923078,1,5,13,14.0,3931266.74
