numprocesso,objeto,orgao,adesao_ata_srp-2024__qtd_registros,alteracoes_ata_srp-2024__qtd_registros,contratos-2024__qtd_registros,empresas_participantes-2024__qtd_registros,itens-2024__qtd_registros,lotes-2024__qtd_registros,orgaos_participantes-2024__qtd_registros,publicidade-2024__qtd_registros,anomaly_score,is_anomalous
20,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do Município, no Município de LIDIANÓPOLIS, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 77 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,1.0,3.0,20.0,6.0,15.0,,-0.13533655042076898,0
23,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do Município, no Município de IRETAMA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 50 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,3.0,5.0,7.0,6.0,,,-0.16062921190148083,0
24,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de RIO BOM, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 23 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,6.0,,4.0,35.0,80.0,58.0,70.0,,-0.027787209048278638,0
25,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de RIBEIRÃO DO PINHAL, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 30 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,,18.0,69.0,69.0,6.0,,-0.0011958133432756757,0
26,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de JARDIM ALEGRE, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 34 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,2.0,2.0,4.0,4.0,1.0,,-0.02945797934971378,0
27,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de CURIÚVA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 30 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,2.0,3.0,4.0,3.0,,,0.06438167369181724,1
28,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de JABOTI, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 50 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,1.0,2.0,4.0,3.0,28.0,,-0.16970020268830172,0
29,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de CRUZMALTINA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 49 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,73.0,,17.0,13.0,200.0,14.0,518.0,,0.018598465711078038,1
30,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de CIDADE GAÚCHA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 105 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,2.0,32.0,26.0,26.0,23.0,,-0.12821916825059415,0
31,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de SÃO JOÃO, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 23 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,5.0,54.0,1.0,54.0,48.0,56.0,156.0,,-0.01723381098099669,0
32,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de BARRACÃO, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 26 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,2.0,2.0,6.0,3.0,,,-0.09985666216264705,0
33,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de BELA VISTA DA CAROBA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 32 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,12.0,2.0,3.0,8.0,15.0,9.0,66.0,,-0.1411330129223547,0
34,"seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de FLOR DA SERRA DO SUL, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 23 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,2.0,2.0,7.0,3.0,,,-0.17223819870631873,0
35,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de SANTA IZABEL DO OESTE, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 47 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,17.0,1.0,16.0,16.0,,,-0.09566449498583862,0
36,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de CHOPINZINHO, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 51 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,1.0,13.0,8.0,16.0,33.0,,-0.14314033221689415,0
37,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de PRANCHITA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 22 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,4.0,,7.0,45.0,51.0,51.0,474.0,,0.0267603748155264,1
38,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de RESERVA DO IGUAÇU, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 33 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,2.0,12.0,13.0,13.0,,,-0.15513490644224442,0
39,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de ARAPUÃ, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 19 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,4.0,3.0,4.0,4.0,,,-0.16068145671540063,0
41,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de MARILÂNDIA DO SUL, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 20 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,8.0,18.0,170.0,19.0,,,-0.01768541200040219,0
42,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de PINHÃO, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 42 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,1.0,3.0,4.0,4.0,,,-0.1702783504200599,0
43,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de RIO BRANCO DO IVAÍ, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 30 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,2.0,3.0,8.0,3.0,,,-0.16146149935343213,0
44,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de BOA VISTA DA APARECIDA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 46 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,1.0,160.0,61.0,64.0,59.0,,0.10199220172484247,1
45,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de SÃO JOSÉ DA BOA VISTA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 51 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,,,3.0,4.0,4.0,4.0,1.0,,-0.13365481226409526,0
